Age,Agent,ID,Language,Referer
35.0,mobile,2778,GE,NA
31.0,Windows,1616,NL,NA
33.0,mobile,792,NL,Bing
27.0,OSX,4593,EN,Google
29.0,mobile,420,EN,Bing
34.0,mobile,3345,EN,Bing
31.0,mobile,749,GE,NA
31.0,Windows,1983,GE,Bing
29.0,OSX,1846,NL,NA
29.0,mobile,3570,EN,Bing
35.0,mobile,4773,NL,Google
36.0,OSX,1418,GE,NA
33.0,mobile,3020,EN,NA
25.0,Linux,322,GE,Google
25.0,mobile,4708,NL,NA
34.0,mobile,2350,NL,Bing
35.0,mobile,4773,GE,Google
43.0,OSX,725,NL,Google
27.0,mobile,4268,NL,Google
43.0,Linux,3516,EN,NA
24.0,Windows,4548,NL,Bing
24.0,mobile,3521,EN,NA
31.0,mobile,245,GE,NA
30.0,Windows,4204,NL,NA
32.0,Linux,907,NL,NA
34.0,Linux,2889,EN,Google
46.0,Windows,1569,NL,Bing
24.0,Windows,3901,EN,Bing
22.0,Linux,887,EN,Bing
21.0,mobile,97,EN,NA
34.0,Windows,2416,GE,Bing
29.0,mobile,1910,EN,Google
31.0,Linux,2882,EN,NA
60.0,Linux,2609,NL,NA
37.0,mobile,3031,GE,NA
26.0,Windows,1835,EN,NA
51.0,mobile,759,EN,Bing
33.0,mobile,1498,GE,NA
28.0,Windows,1485,NL,Bing
38.0,OSX,2532,NL,NA
38.0,mobile,2668,GE,NA
26.0,Linux,3242,EN,NA
23.0,Linux,1401,GE,NA
60.0,mobile,2359,EN,Bing
34.0,Windows,4630,NL,Bing
69.0,mobile,4043,GE,NA
35.0,Windows,2730,NL,NA
27.0,mobile,2202,GE,Bing
21.0,mobile,801,GE,NA
31.0,Linux,4477,NL,Google
47.0,Linux,3500,NL,NA
44.0,mobile,4584,NL,Bing
22.0,mobile,4409,EN,Bing
40.0,Windows,2401,EN,Google
24.0,Linux,3177,NL,Bing
25.0,mobile,3652,NL,NA
23.0,mobile,2044,EN,NA
51.0,mobile,3968,EN,Google
34.0,mobile,2085,GE,NA
32.0,OSX,1854,EN,NA
22.0,mobile,3711,EN,Bing
31.0,Windows,607,NL,NA
34.0,mobile,4186,NL,Bing
28.0,mobile,4819,GE,Bing
30.0,mobile,203,GE,NA
25.0,Windows,827,GE,Google
24.0,Linux,4621,NL,NA
54.0,mobile,3781,NL,Bing
31.0,mobile,2817,NL,Bing
44.0,OSX,67,EN,Google
34.0,OSX,3446,GE,NA
23.0,Windows,4497,EN,NA
25.0,OSX,2116,NL,Google
26.0,OSX,4738,NL,Google
23.0,Windows,3046,GE,Google
29.0,Linux,3651,NL,Google
32.0,mobile,3327,GE,Google
40.0,OSX,2894,EN,Google
34.0,mobile,2412,EN,Google
36.0,mobile,3760,GE,Google
35.0,Linux,4964,NL,Google
31.0,mobile,991,NL,NA
72.0,mobile,1232,NL,Bing
32.0,mobile,367,GE,NA
40.0,OSX,4971,NL,Google
16.0,mobile,1938,NL,NA
55.0,mobile,4917,EN,Google
31.0,Linux,1135,NL,Google
28.0,Windows,4881,NL,Google
27.0,OSX,2465,GE,Google
27.0,mobile,2731,EN,Bing
39.0,Windows,2747,NL,NA
39.0,Windows,3604,EN,NA
31.0,OSX,3435,EN,Google
46.0,mobile,573,EN,Bing
23.0,OSX,2715,NL,Google
43.0,Linux,989,NL,Google
46.0,mobile,1569,NL,Bing
32.0,mobile,3896,EN,Google
27.0,Windows,348,EN,Google
34.0,mobile,323,NL,Bing
32.0,Linux,161,GE,NA
39.0,mobile,3146,NL,Google
35.0,Windows,1539,EN,Google
18.0,Windows,3581,GE,Bing
43.0,mobile,2503,EN,Bing
23.0,Windows,3773,NL,NA
29.0,mobile,160,EN,Bing
31.0,Windows,2888,NL,Google
37.0,OSX,3592,GE,Google
25.0,Linux,1215,NL,Google
36.0,Linux,1661,GE,Google
40.0,Linux,2835,GE,NA
33.0,mobile,4813,GE,NA
36.0,OSX,4129,GE,Google
23.0,Windows,1749,EN,Bing
32.0,mobile,1975,GE,NA
28.0,Linux,1020,GE,Bing
34.0,mobile,4665,NL,NA
37.0,Windows,3915,NL,NA
24.0,mobile,3363,EN,NA
31.0,Linux,580,EN,Google
29.0,mobile,3061,GE,NA
33.0,Windows,2713,GE,NA
17.0,OSX,2371,NL,NA
26.0,mobile,4619,NL,Google
35.0,mobile,3015,EN,Google
30.0,OSX,3742,EN,Bing
35.0,Linux,77,GE,NA
32.0,mobile,1424,GE,Bing
34.0,mobile,2877,GE,Bing
47.0,Windows,187,EN,Bing
22.0,mobile,4228,NL,Google
38.0,OSX,1200,GE,NA
32.0,Linux,84,NL,Bing
25.0,Windows,1780,EN,Bing
29.0,Windows,504,GE,NA
35.0,mobile,1159,EN,Google
37.0,mobile,2782,NL,Bing
34.0,Windows,3514,GE,Google
36.0,mobile,1560,NL,NA
30.0,mobile,3290,EN,NA
29.0,OSX,872,EN,Bing
36.0,mobile,2798,EN,NA
35.0,OSX,4273,EN,Google
37.0,Linux,2249,EN,Bing
28.0,mobile,2138,NL,NA
25.0,OSX,2863,GE,Bing
31.0,Linux,2579,EN,NA
35.0,mobile,4647,NL,Bing
44.0,Linux,4302,EN,Google
28.0,mobile,422,GE,Google
28.0,OSX,125,EN,NA
50.0,Windows,2348,NL,Google
46.0,mobile,2659,EN,Bing
33.0,OSX,1399,NL,Google
33.0,Linux,2998,EN,Google
69.0,OSX,4043,GE,NA
37.0,mobile,1463,NL,Bing
27.0,mobile,2194,GE,NA
28.0,mobile,13,EN,NA
23.0,mobile,300,GE,Bing
30.0,mobile,1309,EN,Google
34.0,mobile,2296,GE,Google
32.0,Linux,3650,EN,NA
30.0,mobile,3485,GE,Bing
40.0,mobile,171,GE,Google
37.0,OSX,2802,NL,Bing
33.0,mobile,612,GE,Google
37.0,mobile,2968,NL,Bing
28.0,Linux,2138,NL,Bing
34.0,mobile,1271,GE,NA
20.0,OSX,3425,EN,Google
25.0,Windows,3748,GE,NA
34.0,OSX,805,EN,Google
44.0,mobile,4308,EN,Google
37.0,mobile,1279,EN,NA
28.0,mobile,2825,NL,Google
45.0,OSX,4004,EN,NA
31.0,OSX,2018,NL,Bing
24.0,mobile,716,GE,NA
51.0,OSX,11,EN,NA
30.0,Linux,3601,GE,NA
28.0,mobile,4311,NL,Google
26.0,mobile,1770,NL,Google
29.0,Windows,2560,EN,Bing
44.0,OSX,3614,EN,NA
25.0,mobile,3555,GE,Bing
26.0,mobile,290,EN,Bing
34.0,OSX,540,EN,Bing
32.0,OSX,4373,EN,NA
27.0,Windows,1699,GE,NA
50.0,OSX,139,NL,Bing
39.0,Windows,529,EN,NA
22.0,mobile,4558,GE,Bing
46.0,Windows,257,GE,NA
35.0,Windows,1539,EN,NA
36.0,mobile,2653,EN,Bing
39.0,mobile,3890,NL,NA
32.0,mobile,4540,GE,NA
27.0,mobile,4498,EN,Bing
35.0,mobile,3015,EN,NA
24.0,Linux,2006,NL,NA
39.0,Linux,2057,NL,NA
47.0,Linux,3039,EN,Bing
56.0,mobile,3646,NL,NA
21.0,OSX,3532,GE,NA
26.0,mobile,4619,GE,Google
40.0,mobile,4963,EN,NA
38.0,Linux,3232,EN,Bing
40.0,OSX,373,NL,NA
32.0,Windows,1865,NL,NA
45.0,OSX,3859,NL,Google
32.0,OSX,1648,NL,Bing
39.0,OSX,4130,GE,NA
46.0,mobile,4365,EN,Bing
32.0,mobile,1329,GE,Google
45.0,OSX,2244,NL,Bing
26.0,Windows,2902,EN,Bing
43.0,Windows,2779,GE,NA
32.0,Windows,1509,NL,Google
28.0,OSX,3757,EN,Bing
32.0,Linux,4017,EN,Google
43.0,mobile,4100,NL,Bing
17.0,mobile,3543,NL,Bing
48.0,OSX,2582,EN,Bing
40.0,Linux,4554,GE,Google
33.0,mobile,748,EN,NA
20.0,Windows,1197,NL,Google
42.0,Linux,3891,EN,NA
29.0,OSX,3077,GE,NA
36.0,Linux,4486,NL,Bing
50.0,Windows,3694,NL,Bing
34.0,OSX,323,NL,NA
51.0,OSX,3057,NL,Bing
53.0,mobile,2716,NL,NA
40.0,mobile,3351,NL,NA
49.0,mobile,2180,NL,Google
32.0,Windows,4547,NL,NA
28.0,mobile,422,GE,NA
36.0,OSX,1418,NL,NA
28.0,mobile,996,GE,NA
18.0,Windows,4275,EN,NA
45.0,mobile,2719,EN,Bing
38.0,mobile,2086,GE,NA
48.0,OSX,345,EN,NA
33.0,OSX,502,GE,NA
31.0,mobile,2858,GE,NA
30.0,mobile,3290,GE,NA
30.0,mobile,2327,GE,Bing
24.0,mobile,2803,GE,NA
20.0,Windows,3350,EN,Google
46.0,mobile,4535,NL,NA
39.0,mobile,4976,EN,Google
46.0,mobile,2282,GE,Bing
33.0,mobile,4178,GE,NA
38.0,mobile,4818,EN,Google
25.0,Windows,2514,EN,NA
36.0,OSX,4369,EN,NA
28.0,mobile,456,EN,Google
58.0,mobile,4217,GE,Google
35.0,mobile,1246,GE,Bing
43.0,OSX,725,NL,Bing
36.0,mobile,3347,GE,Bing
36.0,mobile,2060,NL,Google
22.0,mobile,2268,NL,Google
33.0,mobile,3551,NL,Google
41.0,OSX,4655,EN,Bing
31.0,mobile,1582,GE,Google
34.0,Linux,2412,EN,Bing
40.0,Linux,2873,NL,Bing
36.0,mobile,2033,NL,Bing
27.0,OSX,4425,EN,Google
26.0,Windows,1371,GE,NA
38.0,Windows,613,EN,Bing
48.0,mobile,3753,EN,NA
29.0,OSX,629,EN,NA
54.0,OSX,2206,NL,Google
36.0,OSX,2993,NL,Google
25.0,mobile,339,NL,Bing
39.0,mobile,2645,EN,Bing
33.0,Linux,2869,NL,NA
33.0,mobile,4757,EN,NA
33.0,mobile,2124,GE,Google
41.0,mobile,1147,EN,NA
41.0,mobile,3848,NL,Google
41.0,Windows,4005,EN,Bing
48.0,mobile,2313,GE,NA
29.0,Windows,3829,EN,Bing
33.0,mobile,4520,NL,Bing
39.0,Linux,4461,GE,Google
48.0,Windows,1039,GE,Bing
37.0,Linux,2819,EN,Bing
36.0,Linux,4139,EN,NA
57.0,mobile,488,EN,Bing
41.0,mobile,4985,GE,Bing
25.0,Linux,3372,NL,Google
49.0,mobile,275,NL,NA
32.0,OSX,2631,NL,Google
27.0,mobile,2681,EN,Google
26.0,Linux,3440,GE,NA
32.0,Linux,84,EN,NA
45.0,mobile,2276,GE,Google
28.0,OSX,1013,EN,Bing
34.0,mobile,2623,NL,NA
30.0,Linux,337,GE,Bing
60.0,Windows,3492,EN,Bing
25.0,mobile,730,NL,Google
29.0,mobile,2134,NL,Bing
38.0,OSX,2176,GE,Google
41.0,mobile,234,EN,Bing
49.0,Linux,3802,EN,NA
44.0,mobile,1794,NL,NA
29.0,mobile,951,GE,Bing
58.0,mobile,870,EN,Google
28.0,Linux,3477,NL,Bing
24.0,mobile,3901,NL,NA
21.0,mobile,398,EN,NA
29.0,Windows,783,NL,Google
29.0,OSX,4245,EN,Google
29.0,OSX,1910,NL,Google
32.0,mobile,3422,NL,NA
44.0,mobile,839,EN,Google
41.0,Linux,3843,GE,NA
30.0,Linux,3155,NL,Google
36.0,Windows,197,NL,Google
48.0,mobile,4396,NL,Bing
30.0,Windows,3792,GE,NA
28.0,Linux,1934,GE,Google
32.0,Linux,3236,NL,NA
24.0,Windows,3808,GE,NA
47.0,mobile,4382,GE,Bing
36.0,OSX,1862,GE,Bing
30.0,Windows,2543,GE,Google
19.0,OSX,2584,GE,Bing
40.0,Linux,1722,EN,Bing
42.0,OSX,4734,GE,NA
48.0,Windows,188,GE,NA
24.0,OSX,1223,GE,Google
49.0,Windows,1216,EN,NA
40.0,OSX,3509,NL,NA
36.0,mobile,389,GE,NA
30.0,Linux,4739,GE,NA
32.0,Windows,2512,GE,NA
44.0,mobile,67,NL,NA
28.0,mobile,2289,EN,NA
39.0,Linux,2434,EN,Google
39.0,mobile,4847,EN,NA
25.0,OSX,3749,GE,Bing
20.0,Windows,1856,NL,NA
33.0,Windows,1832,EN,NA
27.0,mobile,401,EN,Google
39.0,mobile,1064,NL,Bing
39.0,mobile,4249,NL,Google
51.0,OSX,3057,NL,NA
30.0,mobile,1132,NL,Google
22.0,mobile,887,NL,Bing
26.0,Windows,1853,NL,NA
28.0,mobile,3391,EN,Google
34.0,mobile,2137,GE,Google
34.0,mobile,2830,GE,Google
31.0,OSX,3546,NL,Bing
31.0,Linux,4293,GE,NA
20.0,OSX,1948,EN,Bing
26.0,mobile,4213,NL,Google
41.0,Windows,3767,GE,Bing
27.0,Windows,425,GE,Bing
33.0,Windows,4956,GE,NA
29.0,Linux,1462,NL,Google
42.0,mobile,2246,EN,Bing
29.0,Windows,4062,GE,Bing
30.0,mobile,203,GE,NA
37.0,OSX,620,EN,Google
34.0,Windows,1584,GE,Bing
32.0,Linux,4457,GE,NA
47.0,Linux,2639,NL,Bing
36.0,Linux,3070,EN,NA
19.0,mobile,4125,EN,Bing
22.0,OSX,191,GE,NA
40.0,OSX,4895,EN,Bing
23.0,mobile,2087,EN,Google
20.0,Linux,3806,NL,Bing
46.0,mobile,24,NL,NA
36.0,OSX,3191,GE,Google
28.0,OSX,3706,NL,Bing
32.0,Linux,2735,NL,NA
15.0,Windows,1035,GE,Bing
29.0,Windows,1005,EN,Google
34.0,mobile,2996,EN,Bing
31.0,Windows,485,EN,Google
47.0,Windows,4126,EN,Google
42.0,mobile,1759,GE,NA
31.0,mobile,4193,GE,Google
37.0,OSX,3031,GE,Google
33.0,mobile,4807,GE,NA
25.0,mobile,1690,GE,Google
36.0,mobile,1117,GE,NA
31.0,mobile,3925,EN,Bing
36.0,OSX,1560,NL,NA
22.0,Linux,1089,NL,Bing
54.0,OSX,2646,GE,NA
30.0,mobile,312,GE,Google
32.0,Linux,4540,GE,Google
40.0,Windows,3193,GE,Google
23.0,OSX,370,GE,NA
32.0,mobile,1342,EN,Google
29.0,mobile,4426,NL,Google
18.0,mobile,3464,GE,Google
52.0,mobile,1889,NL,Google
31.0,mobile,3546,EN,Bing
33.0,Linux,1590,EN,Google
44.0,OSX,2413,EN,Google
37.0,OSX,2009,GE,Bing
30.0,OSX,506,NL,Google
29.0,OSX,803,GE,Google
36.0,mobile,1626,GE,Bing
36.0,mobile,2586,GE,NA
28.0,OSX,1319,NL,Bing
46.0,OSX,3199,EN,Bing
39.0,Linux,4141,GE,NA
31.0,Windows,150,EN,Bing
34.0,Windows,1397,NL,NA
63.0,Linux,3019,EN,Google
28.0,Windows,3715,GE,NA
40.0,OSX,4203,NL,Google
57.0,Linux,1927,GE,Bing
42.0,mobile,1093,GE,Bing
39.0,Windows,3408,GE,Google
39.0,OSX,4026,GE,NA
44.0,Linux,1295,EN,NA
30.0,mobile,2856,EN,Bing
22.0,mobile,1061,EN,Bing
43.0,mobile,4380,GE,Google
34.0,mobile,2367,EN,Google
28.0,OSX,292,NL,NA
25.0,Windows,2548,NL,Bing
44.0,Linux,1163,GE,Google
27.0,Windows,481,EN,NA
33.0,Linux,3341,GE,Google
22.0,Windows,283,GE,NA
29.0,Windows,2280,NL,Google
28.0,Windows,2248,EN,Google
20.0,Linux,1746,EN,Bing
43.0,mobile,2178,NL,Bing
22.0,Windows,1949,EN,NA
43.0,OSX,2754,NL,Google
33.0,Linux,4165,EN,Bing
24.0,Windows,4487,GE,Bing
38.0,OSX,731,EN,Bing
30.0,mobile,4454,NL,Google
35.0,mobile,1373,NL,Google
36.0,mobile,4139,GE,Bing
33.0,mobile,3179,NL,NA
33.0,Windows,2193,NL,Google
24.0,OSX,3032,NL,NA
41.0,mobile,230,GE,Google
20.0,Windows,1521,GE,Bing
33.0,mobile,752,EN,Bing
27.0,mobile,3385,NL,Google
49.0,Windows,1216,GE,Google
31.0,mobile,4364,GE,Bing
30.0,Windows,1415,NL,Google
38.0,mobile,3911,GE,Google
32.0,mobile,4354,NL,Google
33.0,mobile,1629,NL,Google
39.0,mobile,4415,NL,Google
36.0,mobile,2586,NL,NA
32.0,OSX,3510,EN,Google
35.0,Linux,1674,EN,Bing
40.0,mobile,4573,GE,Bing
31.0,Linux,2579,EN,NA
34.0,OSX,4013,EN,NA
47.0,Windows,3641,EN,Google
26.0,Linux,531,EN,Bing
34.0,OSX,805,GE,Google
36.0,mobile,4195,EN,Bing
33.0,mobile,2499,GE,Google
42.0,mobile,270,NL,NA
45.0,Linux,3045,GE,Bing
35.0,OSX,3675,GE,Google
54.0,OSX,1327,NL,Bing
28.0,Windows,625,GE,Google
30.0,mobile,1326,GE,Bing
36.0,Linux,3294,NL,Google
26.0,mobile,2232,EN,Google
36.0,mobile,3321,NL,Google
31.0,mobile,2184,EN,Google
32.0,Windows,4784,GE,Bing
49.0,Windows,4750,GE,Bing
36.0,mobile,2060,GE,NA
31.0,Windows,4189,EN,Bing
51.0,mobile,7,NL,NA
39.0,OSX,1879,EN,Bing
34.0,mobile,1515,EN,Bing
33.0,Linux,4157,EN,Bing
32.0,mobile,3116,EN,NA
53.0,OSX,2300,EN,Google
36.0,mobile,3197,GE,Google
37.0,mobile,2171,EN,Bing
31.0,Windows,1304,NL,Bing
35.0,mobile,2732,GE,Google
42.0,mobile,4018,GE,Bing
37.0,mobile,2424,EN,Bing
33.0,mobile,4975,GE,Bing
31.0,mobile,807,NL,Bing
22.0,OSX,2220,EN,Google
38.0,OSX,2532,NL,NA
24.0,OSX,416,EN,Bing
29.0,mobile,1005,NL,Bing
21.0,Linux,2020,EN,NA
20.0,mobile,1746,GE,NA
22.0,Windows,3910,GE,NA
38.0,mobile,1308,GE,Bing
24.0,mobile,1486,NL,NA
34.0,mobile,1083,EN,Google
23.0,mobile,4515,EN,Google
22.0,mobile,4558,GE,Google
49.0,mobile,275,GE,NA
28.0,mobile,202,GE,Bing
39.0,Linux,3903,EN,NA
35.0,Linux,4964,NL,NA
29.0,mobile,1462,NL,Google
36.0,Windows,410,NL,Bing
50.0,mobile,3409,GE,Google
28.0,mobile,1475,NL,Bing
35.0,mobile,2813,EN,NA
28.0,Linux,3886,NL,NA
34.0,mobile,417,GE,NA
20.0,mobile,1252,GE,NA
33.0,mobile,4906,NL,Google
38.0,OSX,1482,EN,Google
26.0,Windows,2972,NL,Bing
41.0,mobile,727,NL,Bing
31.0,mobile,4793,EN,Google
35.0,mobile,2813,NL,Google
36.0,mobile,1621,NL,Bing
36.0,mobile,2653,EN,Bing
35.0,mobile,2749,GE,NA
23.0,mobile,4064,NL,Bing
26.0,Linux,531,NL,Bing
29.0,OSX,3170,EN,Bing
45.0,mobile,2868,GE,Bing
35.0,OSX,2111,GE,NA
22.0,mobile,353,NL,Bing
23.0,mobile,3263,GE,NA
36.0,Windows,1046,NL,NA
30.0,mobile,2066,EN,Bing
34.0,mobile,3225,GE,Google
19.0,mobile,3654,GE,Bing
50.0,mobile,1501,GE,Bing
30.0,Windows,3632,GE,Bing
53.0,mobile,1096,NL,Bing
52.0,mobile,3103,EN,NA
33.0,Windows,1577,NL,Bing
24.0,Linux,2006,NL,Bing
32.0,mobile,2058,EN,Google
30.0,mobile,4578,GE,Google
34.0,mobile,4683,NL,NA
30.0,mobile,337,EN,Bing
27.0,OSX,328,NL,NA
32.0,OSX,4210,NL,Google
25.0,mobile,2127,GE,Google
32.0,Windows,2903,NL,NA
34.0,mobile,2152,EN,Google
42.0,mobile,2702,NL,Google
40.0,mobile,4381,EN,Google
26.0,OSX,1587,GE,Bing
41.0,mobile,4343,GE,NA
21.0,OSX,318,GE,Bing
35.0,mobile,4445,GE,Bing
27.0,Windows,65,GE,NA
36.0,Windows,1377,NL,NA
33.0,Windows,4178,GE,Google
32.0,Linux,726,EN,NA
38.0,mobile,2748,GE,Bing
34.0,Linux,96,NL,Google
47.0,mobile,2648,NL,NA
28.0,Windows,2077,NL,NA
46.0,Linux,1593,GE,Bing
41.0,Windows,4244,NL,Bing
35.0,OSX,3166,GE,Bing
29.0,Linux,863,NL,Bing
33.0,mobile,2640,GE,Google
46.0,Windows,448,GE,NA
39.0,OSX,652,GE,Bing
39.0,OSX,4501,GE,Google
44.0,mobile,3660,GE,NA
31.0,Windows,2632,NL,Google
30.0,mobile,2812,EN,Bing
35.0,Windows,3383,GE,Google
45.0,Linux,4359,EN,Google
35.0,mobile,229,NL,Google
29.0,Linux,1361,EN,NA
33.0,mobile,3629,GE,NA
30.0,mobile,3188,NL,Google
44.0,mobile,3566,EN,Bing
29.0,mobile,1366,NL,Google
45.0,mobile,2765,GE,Google
23.0,mobile,3149,GE,Bing
35.0,Linux,2809,EN,Google
33.0,OSX,836,GE,NA
56.0,mobile,1017,GE,NA
32.0,mobile,2310,NL,Bing
