,chosen_arms,rewards
286,17511,0.0
287,18083,0.0
288,28564,0.0
289,8295,0.0
290,31811,0.0
291,29278,0.0
292,12878,0.0
293,35814,0.0
294,19610,0.0
295,3678,0.0
296,23728,0.0
297,34968,0.0
298,31927,0.0
299,32852,0.0
300,22617,0.0
301,7424,1.0
302,6774,0.0
303,17776,0.0
304,6894,0.0
305,12499,0.0
306,27743,0.0
307,7331,0.0
308,1348,0.0
309,20260,0.0
310,6363,0.0
311,19045,39.0
312,11444,0.0
313,35480,0.0
314,13618,0.0
315,7743,8.0
316,4155,0.0
317,16632,0.0
318,26175,0.0
319,10161,0.0
320,26108,0.0
321,36249,0.0
322,19344,0.0
323,25635,0.0
324,11766,0.0
325,29215,0.0
326,27725,0.0
327,35967,0.0
328,23150,0.0
329,27586,0.0
330,17912,0.0
331,14,0.0
332,6213,0.0
333,23458,0.0
334,25476,0.0
335,22105,0.0
336,19256,44.0
337,6615,0.0
338,32403,12.0
339,16195,0.0
340,12472,0.0
341,27464,0.0
342,27461,0.0
343,19538,0.0
344,31610,0.0
345,35617,0.0
346,29644,5.0
347,19889,0.0
348,35295,0.0
349,21188,0.0
350,28678,0.0
351,27707,0.0
352,24985,0.0
353,2819,0.0
354,15745,22.0
355,22791,0.0
356,21228,0.0
357,31706,0.0
358,2192,0.0
359,12809,0.0
360,28166,0.0
361,32998,0.0
362,14003,0.0
363,21774,0.0
364,29605,0.0
365,10907,0.0
366,25796,0.0
367,11338,0.0
368,14204,0.0
369,14007,0.0
370,20890,0.0
371,33239,29.0
372,12742,0.0
373,35010,0.0
374,966,20.0
375,35180,0.0
376,25048,0.0
377,3115,0.0
378,7216,0.0
379,16091,0.0
380,16390,0.0
381,4053,0.0
382,24229,0.0
383,31100,0.0
384,28166,0.0
385,27138,0.0
386,15157,0.0
387,13943,0.0
388,17948,16.0
389,32265,0.0
390,17213,1.0
391,6871,0.0
392,6437,0.0
393,320,0.0
394,17814,14.0
395,16396,0.0
396,14967,5.0
397,2732,0.0
398,21298,0.0
399,32538,0.0
400,6146,26.0
401,17568,0.0
402,23339,0.0
403,24769,0.0
404,27877,0.0
405,18304,0.0
406,32812,0.0
407,20576,0.0
408,36270,0.0
409,1782,0.0
410,25166,0.0
411,28832,0.0
412,25601,0.0
413,28465,0.0
414,15124,0.0
415,15320,13.0
416,11462,0.0
417,18195,0.0
418,35409,0.0
419,29543,0.0
420,10024,0.0
421,16981,0.0
422,24271,0.0
423,30382,0.0
424,21363,37.0
425,1305,0.0
426,36248,41.0
427,32321,10.0
428,9385,0.0
429,31444,0.0
430,33470,0.0
431,12252,0.0
432,31108,0.0
433,7508,0.0
434,12791,0.0
435,31868,0.0
436,18907,0.0
437,13817,0.0
438,9302,0.0
439,35970,0.0
440,30655,0.0
441,35296,21.0
442,32159,0.0
443,10071,0.0
444,792,16.0
445,35043,0.0
446,23492,0.0
447,16370,0.0
448,36520,0.0
449,35562,0.0
450,8371,0.0
451,21963,0.0
452,15029,0.0
453,29016,0.0
454,8528,0.0
455,25334,0.0
456,8797,0.0
457,18701,0.0
458,35005,0.0
459,25220,0.0
460,11574,0.0
461,3952,0.0
462,16168,0.0
463,28227,0.0
464,4110,0.0
465,34487,4.0
466,26131,0.0
467,28729,0.0
468,36479,0.0
469,11231,0.0
470,7452,0.0
471,35353,0.0
472,13378,0.0
473,23309,0.0
474,31312,40.0
475,6861,0.0
476,30590,0.0
477,28396,0.0
478,11561,0.0
479,31864,0.0
480,29771,0.0
481,10227,0.0
482,34938,0.0
483,34535,0.0
484,2043,0.0
485,31051,0.0
486,13526,0.0
487,11613,0.0
488,13169,0.0
489,5861,0.0
490,10493,14.0
491,19714,0.0
492,35086,16.0
493,4904,0.0
494,33471,0.0
495,34163,0.0
496,2692,0.0
497,10654,0.0
498,3065,0.0
499,18808,0.0
500,6313,29.0
501,20261,0.0
502,5192,0.0
503,2256,47.0
504,15036,7.0
505,7049,0.0
506,16470,0.0
507,3359,0.0
508,9241,39.0
509,24187,0.0
510,33915,0.0
511,1418,0.0
512,24190,0.0
513,31027,34.0
514,30221,0.0
515,21983,0.0
516,12490,0.0
517,23289,0.0
518,21115,0.0
519,20083,0.0
520,9341,0.0
521,19132,41.0
522,6221,27.0
523,19908,6.0
524,21930,0.0
525,6127,0.0
526,34989,0.0
527,14406,0.0
528,12942,0.0
529,29985,0.0
530,3490,0.0
531,9872,0.0
532,4809,0.0
533,11110,0.0
534,12774,11.0
535,27780,0.0
536,26789,0.0
537,26851,0.0
538,36699,0.0
539,13761,0.0
540,14627,0.0
541,27787,0.0
542,2521,0.0
543,6893,0.0
544,32799,20.0
545,8898,0.0
546,11293,0.0
547,19869,0.0
548,20819,0.0
549,6411,0.0
550,7801,0.0
551,32627,0.0
552,1755,0.0
553,32812,0.0
554,13520,0.0
555,27902,0.0
556,1422,0.0
557,34946,0.0
558,26088,0.0
559,18458,0.0
560,6717,0.0
561,7647,6.0
562,35511,0.0
563,17637,0.0
564,8995,34.0
565,12783,0.0
566,3911,0.0
567,13811,32.0
568,22432,0.0
569,18397,0.0
570,7639,0.0
571,8984,0.0
572,28008,0.0
573,17708,0.0
574,22905,0.0
575,6174,0.0
576,6691,0.0
577,19667,0.0
578,7036,0.0
579,26886,0.0
580,30060,0.0
581,15963,0.0
582,32890,0.0
583,2186,0.0
584,13482,0.0
585,7349,0.0
586,28610,0.0
587,29098,0.0
588,13791,0.0
589,34271,0.0
590,36494,0.0
591,21266,0.0
592,706,14.0
593,8421,22.0
594,34402,0.0
595,21742,0.0
596,24470,0.0
597,15763,22.0
598,30910,31.0
599,4906,0.0
600,35867,0.0
601,5597,0.0
602,7466,0.0
603,27695,0.0
604,3010,0.0
605,1480,0.0
606,20398,0.0
607,13589,0.0
608,30708,0.0
609,24887,0.0
610,8857,0.0
611,15315,0.0
612,20566,0.0
613,27708,0.0
614,7464,0.0
615,35068,0.0
616,21644,0.0
617,10380,12.0
618,534,0.0
619,15273,0.0
620,19517,0.0
621,10874,22.0
622,25685,0.0
623,2192,0.0
624,12485,0.0
625,18659,0.0
626,27544,0.0
627,30080,0.0
628,25230,0.0
629,17037,0.0
630,24268,0.0
631,16570,39.0
632,7003,0.0
633,326,6.0
634,5584,0.0
635,5978,0.0
636,28252,0.0
637,35242,0.0
638,6031,0.0
639,11265,0.0
640,31609,0.0
641,2502,1.0
642,11913,0.0
643,6278,0.0
644,8427,0.0
645,32332,0.0
646,24164,0.0
647,28471,0.0
648,15044,0.0
649,35373,0.0
650,4147,0.0
651,32357,0.0
652,26009,0.0
653,1849,0.0
654,8345,0.0
655,28445,0.0
656,36329,0.0
657,5859,0.0
658,32499,0.0
659,13071,17.0
660,24815,0.0
661,6906,0.0
662,36127,0.0
663,14614,0.0
664,27515,0.0
665,26536,0.0
666,11072,0.0
667,11215,0.0
668,25305,0.0
669,3086,0.0
670,21530,0.0
671,8124,16.0
672,7122,0.0
673,32816,0.0
674,28602,0.0
675,15917,0.0
676,2001,0.0
677,6689,0.0
678,23862,0.0
679,22309,0.0
680,35178,0.0
681,33327,0.0
682,2233,0.0
683,15606,19.0
684,34230,0.0
685,5929,21.0
686,36658,0.0
687,30063,0.0
688,28227,0.0
689,10144,0.0
690,26651,0.0
691,23959,0.0
692,728,0.0
693,29367,0.0
694,13638,0.0
695,33319,0.0
696,17583,0.0
697,20605,0.0
698,30144,0.0
699,22669,0.0
700,5504,0.0
701,3186,0.0
702,5471,11.0
703,20639,0.0
704,8109,0.0
705,24692,0.0
706,20202,0.0
707,13767,0.0
708,8713,28.0
709,15237,0.0
710,24238,0.0
711,13724,0.0
712,19196,0.0
713,34502,0.0
714,9687,0.0
715,18713,0.0
716,11040,0.0
717,7867,0.0
718,29515,2.0
719,24497,0.0
720,34008,0.0
721,10964,0.0
722,28245,0.0
723,14873,0.0
724,35076,0.0
725,12114,0.0
726,16354,0.0
727,27198,0.0
728,19178,0.0
729,1870,0.0
730,9079,0.0
731,4781,0.0
732,14707,0.0
733,26103,0.0
734,27508,0.0
735,4463,0.0
736,521,0.0
737,17694,0.0
738,15542,0.0
739,25556,0.0
740,21777,0.0
741,27186,0.0
742,35667,0.0
743,4423,41.0
744,11547,0.0
745,27086,0.0
746,6546,0.0
747,11315,0.0
748,29424,1.0
749,33174,0.0
750,20620,21.0
751,28129,0.0
752,28794,0.0
753,21634,0.0
754,10327,0.0
755,22040,0.0
756,5851,0.0
757,6085,0.0
758,29102,0.0
759,24202,0.0
760,34622,0.0
761,8916,0.0
762,31042,0.0
763,29337,0.0
764,33286,30.0
765,10585,0.0
766,35171,18.0
767,22771,0.0
768,6000,0.0
769,1949,0.0
770,34810,11.0
771,19238,0.0
772,18161,0.0
773,8153,0.0
774,21801,0.0
775,28545,0.0
776,23130,0.0
777,20326,0.0
778,32827,0.0
779,30319,0.0
780,29365,0.0
781,18820,0.0
782,10258,0.0
783,6859,0.0
784,29101,0.0
785,16289,0.0
786,34265,0.0
787,19081,0.0
788,26477,0.0
789,19700,0.0
790,16578,0.0
791,261,0.0
792,18489,0.0
793,118,2.0
794,22500,0.0
795,547,11.0
796,7472,0.0
797,1493,31.0
798,26992,0.0
799,28965,0.0
800,5948,0.0
801,8926,0.0
802,30271,18.0
803,17872,0.0
804,28188,0.0
805,2970,0.0
806,29949,11.0
807,16548,0.0
808,35223,0.0
809,11473,0.0
810,32033,0.0
811,787,0.0
812,7126,0.0
813,4329,39.0
814,8661,0.0
815,9412,0.0
816,32860,0.0
817,20515,0.0
818,36384,0.0
819,28734,0.0
820,24599,0.0
821,28221,0.0
822,3909,0.0
823,34057,0.0
824,9150,0.0
825,2949,0.0
826,4746,0.0
827,155,0.0
828,2562,0.0
829,13189,0.0
830,9955,3.0
831,29809,0.0
832,23925,0.0
833,19894,0.0
834,18779,0.0
835,33362,0.0
836,36209,0.0
837,25095,0.0
838,17309,0.0
839,3978,0.0
840,30788,0.0
841,14098,0.0
842,36427,0.0
843,469,9.0
844,23704,0.0
845,262,5.0
846,17431,0.0
847,21508,0.0
848,14396,0.0
849,24272,0.0
850,1685,0.0
851,34594,0.0
852,10113,0.0
853,30261,18.0
854,18511,0.0
855,22373,0.0
856,2178,0.0
857,30020,0.0
858,8395,0.0
859,18696,0.0
860,21793,0.0
861,35912,0.0
862,31035,0.0
863,8892,0.0
864,9233,0.0
865,21506,0.0
866,20226,0.0
867,10394,0.0
868,10776,0.0
869,4081,0.0
870,27155,0.0
871,1544,0.0
872,6365,0.0
873,29678,0.0
874,20166,0.0
875,35867,0.0
876,30866,0.0
877,34107,0.0
878,3544,0.0
879,27333,0.0
880,4270,0.0
881,35424,0.0
882,13603,0.0
883,6966,0.0
884,33211,0.0
885,9342,0.0
886,3168,0.0
887,23869,0.0
888,27005,0.0
889,22259,0.0
890,24940,0.0
891,6292,0.0
892,27428,0.0
893,28439,0.0
894,34712,9.0
895,16829,0.0
896,29003,0.0
897,15053,7.0
898,32631,0.0
899,4852,0.0
900,9609,0.0
901,23518,0.0
902,24287,0.0
903,22059,0.0
904,6919,42.0
905,24110,0.0
906,9565,0.0
907,24768,0.0
908,3086,0.0
909,24093,0.0
910,8179,0.0
911,2836,0.0
912,22100,0.0
913,33986,0.0
914,7549,0.0
915,20389,0.0
916,30212,0.0
917,13386,0.0
918,8618,0.0
919,24455,0.0
920,22561,0.0
921,14458,0.0
922,13018,0.0
923,20544,0.0
924,18326,0.0
925,15239,11.0
926,8211,18.0
927,16214,0.0
928,16806,0.0
929,28919,0.0
930,31879,1.0
931,7466,0.0
932,32360,0.0
933,11111,0.0
934,4502,0.0
935,30176,0.0
936,21833,0.0
937,34773,0.0
938,14249,0.0
939,15912,0.0
940,12191,0.0
941,15379,14.0
942,16574,0.0
943,15956,0.0
944,30770,0.0
945,12882,0.0
946,299,0.0
947,14672,0.0
948,18435,0.0
949,33641,0.0
950,8253,0.0
951,34980,14.0
952,17902,0.0
953,11752,0.0
954,14756,0.0
955,28537,0.0
956,23397,0.0
957,30663,0.0
958,30398,0.0
959,9357,0.0
960,11704,0.0
961,17822,14.0
962,16305,0.0
963,16980,0.0
964,30236,0.0
965,3537,0.0
966,14843,0.0
967,10026,0.0
968,11859,0.0
969,28249,0.0
970,7894,0.0
971,3937,0.0
972,21350,0.0
973,46,0.0
974,13924,0.0
975,13617,0.0
976,10721,0.0
977,21924,0.0
978,13878,0.0
979,27055,0.0
980,18476,0.0
981,17382,0.0
982,9120,0.0
983,35253,0.0
984,19863,5.0
985,32257,0.0
986,20530,0.0
987,9272,0.0
988,30622,0.0
989,6457,0.0
990,22004,0.0
991,36333,0.0
992,26696,0.0
993,23990,0.0
994,23110,0.0
995,7822,9.0
996,3266,0.0
997,9422,0.0
998,35653,0.0
999,8336,0.0
1000,15637,0.0
1001,13388,0.0
1002,21364,37.0
1003,23434,0.0
1004,20199,0.0
1005,36219,40.0
1006,23794,0.0
1007,36693,0.0
1008,17277,2.0
1009,24920,0.0
1010,18386,0.0
1011,10079,0.0
1012,22463,0.0
1013,27124,0.0
1014,14260,0.0
1015,1248,0.0
1016,28751,0.0
1017,2793,0.0
1018,23501,0.0
1019,14848,3.0
1020,35972,0.0
1021,31030,0.0
1022,35767,31.0
1023,29024,0.0
1024,29907,11.0
1025,33063,0.0
1026,6285,0.0
1027,24481,0.0
1028,31118,0.0
1029,28534,0.0
1030,12267,0.0
1031,23807,0.0
1032,5703,0.0
1033,29497,2.0
1034,9379,0.0
1035,14501,0.0
1036,5986,0.0
1037,22315,0.0
1038,6563,0.0
1039,31296,0.0
1040,27409,0.0
1041,29968,0.0
1042,5757,0.0
1043,6330,0.0
1044,34706,0.0
1045,11838,0.0
1046,31447,0.0
1047,34672,0.0
1048,13321,0.0
1049,19865,5.0
1050,28686,0.0
1051,20732,0.0
1052,19588,0.0
1053,18557,0.0
1054,182,3.0
1055,36314,0.0
1056,26041,0.0
1057,12677,0.0
1058,27780,0.0
1059,15923,0.0
1060,1679,0.0
1061,20305,15.0
1062,20038,0.0
1063,29569,4.0
1064,29984,12.0
1065,6985,0.0
1066,5265,0.0
1067,36361,0.0
1068,30785,0.0
1069,11442,0.0
1070,19063,0.0
1071,28294,0.0
1072,15684,0.0
1073,29221,0.0
1074,9874,0.0
1075,17980,0.0
1076,30163,0.0
1077,33539,0.0
1078,15227,11.0
1079,8243,0.0
1080,318,0.0
1081,16683,0.0
1082,23471,0.0
1083,1475,0.0
1084,35207,0.0
1085,16341,0.0
1086,31853,0.0
1087,33980,0.0
1088,16769,0.0
1089,4324,0.0
1090,7963,0.0
1091,25324,0.0
1092,33581,0.0
1093,28030,0.0
1094,8173,0.0
1095,15866,0.0
1096,25596,0.0
1097,24871,0.0
1098,10917,0.0
1099,25844,0.0
1100,15750,22.0
1101,16403,0.0
1102,13966,0.0
1103,30099,0.0
1104,752,0.0
1105,13285,0.0
1106,21130,32.0
1107,3964,0.0
1108,29646,0.0
1109,949,0.0
1110,13326,0.0
1111,11936,0.0
1112,28667,0.0
1113,20839,0.0
1114,27960,0.0
1115,15010,6.0
1116,34930,0.0
1117,2321,0.0
1118,7053,0.0
1119,22108,0.0
1120,2317,0.0
1121,618,0.0
1122,22614,0.0
1123,536,0.0
1124,30531,24.0
1125,21980,0.0
1126,18294,0.0
1127,6807,0.0
1128,18439,0.0
1129,1033,21.0
1130,5444,11.0
1131,8631,0.0
1132,20086,0.0
1133,6515,0.0
1134,19893,0.0
1135,30395,21.0
1136,1392,29.0
1137,13182,0.0
1138,15992,0.0
1139,15205,10.0
1140,36070,0.0
1141,20073,0.0
1142,6946,0.0
1143,9333,41.0
1144,13806,0.0
1145,18046,0.0
1146,15752,0.0
1147,25726,0.0
1148,12015,46.0
1149,9993,0.0
1150,24239,0.0
1151,9747,50.0
1152,2319,0.0
1153,8136,0.0
1154,25682,0.0
1155,9062,0.0
1156,11700,0.0
1157,555,0.0
1158,31903,1.0
1159,33906,0.0
1160,27068,0.0
1161,22854,0.0
1162,22552,0.0
1163,11450,0.0
1164,7882,11.0
1165,891,0.0
1166,14140,0.0
1167,28483,0.0
1168,3620,0.0
1169,4769,0.0
1170,22191,0.0
1171,30721,0.0
1172,27325,0.0
1173,6015,23.0
1174,4565,44.0
1175,15677,20.0
1176,9132,0.0
1177,18674,0.0
1178,21543,0.0
1179,5184,6.0
1180,31624,0.0
1181,31810,0.0
1182,33744,0.0
1183,3888,0.0
1184,5156,0.0
1185,3166,0.0
1186,25579,0.0
1187,1970,0.0
1188,36599,0.0
1189,75,1.0
1190,1545,0.0
1191,6800,0.0
1192,7667,6.0
1193,36342,0.0
1194,33439,0.0
1195,35947,0.0
1196,6234,0.0
1197,6256,0.0
1198,10616,0.0
1199,18869,0.0
1200,3085,0.0
1201,14697,0.0
1202,15504,0.0
1203,26909,0.0
1204,4707,0.0
1205,24275,0.0
1206,12255,0.0
1207,35312,0.0
1208,13024,0.0
1209,11310,0.0
1210,34189,0.0
1211,2317,0.0
1212,26061,0.0
1213,25850,0.0
1214,27244,0.0
1215,4295,0.0
1216,9399,0.0
1217,25445,0.0
1218,15649,0.0
1219,5912,0.0
1220,10978,0.0
1221,11592,0.0
1222,23169,0.0
1223,36682,0.0
1224,9187,0.0
1225,1630,0.0
1226,33308,0.0
1227,26500,0.0
1228,19227,0.0
1229,31009,0.0
1230,1,0.0
1231,26308,0.0
1232,15448,0.0
1233,146,3.0
1234,1399,0.0
1235,29960,0.0
1236,20881,0.0
1237,2376,0.0
1238,13839,0.0
1239,4361,0.0
1240,23330,0.0
1241,15215,0.0
1242,28160,0.0
1243,13897,0.0
1244,23729,0.0
1245,15344,0.0
1246,7981,0.0
1247,3132,14.0
1248,3052,0.0
1249,19245,0.0
1250,10297,0.0
1251,31570,0.0
1252,7104,0.0
1253,8510,0.0
1254,25545,0.0
1255,8547,25.0
1256,22743,0.0
1257,3011,0.0
1258,9639,0.0
1259,22629,0.0
1260,6918,0.0
1261,968,0.0
1262,8845,0.0
1263,73,0.0
1264,30064,14.0
1265,25749,0.0
1266,33769,0.0
1267,21688,0.0
1268,4150,35.0
1269,10076,0.0
1270,19673,0.0
1271,18694,0.0
1272,23492,0.0
1273,16492,0.0
1274,6948,0.0
1275,30660,0.0
1276,19750,0.0
1277,35932,0.0
1278,2728,0.0
1279,30143,0.0
1280,2341,0.0
1281,24749,0.0
1282,29728,0.0
1283,7250,49.0
1284,18596,0.0
1285,5916,0.0
1286,11636,0.0
1287,2316,0.0
1288,10366,0.0
1289,31267,0.0
1290,12944,14.0
1291,27373,0.0
1292,21865,0.0
1293,9380,0.0
1294,20090,0.0
1295,31950,2.0
1296,6502,0.0
1297,22875,0.0
1298,14341,0.0
1299,24230,0.0
1300,33003,0.0
1301,21359,0.0
1302,10072,5.0
1303,18638,0.0
1304,1738,0.0
1305,28562,0.0
1306,14661,0.0
1307,36554,0.0
1308,24927,0.0
1309,24256,0.0
1310,2972,10.0
1311,994,0.0
1312,31577,0.0
1313,15416,0.0
1314,32438,0.0
1315,15184,10.0
1316,35863,0.0
1317,25725,0.0
1318,29907,11.0
1319,7400,1.0
1320,4279,0.0
1321,604,0.0
1322,410,0.0
1323,14433,0.0
1324,33873,0.0
1325,32184,0.0
1326,14752,1.0
1327,15356,0.0
1328,36312,0.0
1329,13345,0.0
1330,504,0.0
1331,27512,0.0
1332,16500,0.0
1333,17390,0.0
1334,883,18.0
1335,32493,0.0
1336,10864,0.0
1337,12223,0.0
1338,31878,1.0
1339,3017,0.0
1340,21327,0.0
1341,29134,0.0
1342,34395,0.0
1343,16177,0.0
1344,34167,0.0
1345,6399,0.0
1346,21360,0.0
1347,30237,17.0
1348,8175,0.0
1349,7180,0.0
1350,7328,0.0
1351,1687,0.0
1352,16417,0.0
1353,8764,0.0
1354,29662,5.0
1355,17861,0.0
1356,11190,29.0
1357,21195,0.0
1358,2640,4.0
1359,26281,0.0
1360,7541,4.0
1361,34482,0.0
1362,29845,9.0
1363,13897,0.0
1364,36005,36.0
1365,28919,0.0
1366,13557,0.0
1367,26932,0.0
1368,28538,0.0
1369,26918,0.0
1370,2331,0.0
1371,32875,0.0
1372,29961,12.0
1373,33839,0.0
1374,3293,0.0
1375,25864,0.0
1376,26605,0.0
1377,6673,0.0
1378,33635,0.0
1379,5224,6.0
1380,14822,0.0
1381,22938,0.0
1382,36645,0.0
1383,35199,0.0
1384,32328,0.0
1385,33480,0.0
1386,12789,11.0
1387,19615,0.0
1388,1822,0.0
1389,34385,0.0
1390,26854,0.0
1391,4486,0.0
1392,16483,0.0
1393,34204,49.0
1394,27391,0.0
1395,16635,0.0
1396,34193,0.0
1397,14488,0.0
1398,18619,0.0
1399,15732,0.0
1400,19397,0.0
1401,18174,0.0
1402,27407,0.0
1403,9117,0.0
1404,24333,0.0
1405,13628,0.0
1406,35599,0.0
1407,26978,0.0
1408,30557,0.0
1409,33927,0.0
1410,19828,0.0
1411,30082,14.0
1412,21891,0.0
1413,27996,0.0
1414,21901,0.0
1415,31261,0.0
1416,5814,0.0
1417,28333,0.0
1418,165,3.0
1419,18014,0.0
1420,13755,0.0
1421,10818,0.0
1422,21990,0.0
1423,32281,0.0
1424,18249,0.0
1425,32438,12.0
1426,26151,0.0
1427,6707,0.0
1428,34339,0.0
1429,28064,0.0
1430,25154,0.0
1431,228,4.0
1432,28104,0.0
1433,5036,0.0
1434,36342,0.0
1435,26693,0.0
1436,14694,0.0
1437,25431,0.0
1438,22423,0.0
1439,32925,0.0
1440,9991,0.0
1441,7940,0.0
1442,8142,0.0
1443,32887,22.0
1444,19899,6.0
1445,17430,0.0
1446,11067,0.0
1447,13057,0.0
1448,21198,0.0
1449,8473,0.0
1450,25740,0.0
1451,26498,0.0
1452,24373,0.0
1453,22785,0.0
1454,25336,0.0
1455,20587,0.0
1456,8973,0.0
1457,16946,0.0
1458,4423,0.0
1459,13116,0.0
1460,11968,45.0
1461,20560,0.0
1462,19273,0.0
1463,10971,0.0
1464,19721,0.0
1465,26178,0.0
1466,22201,0.0
1467,19070,0.0
1468,20325,0.0
1469,13524,0.0
1470,31310,0.0
1471,16098,0.0
1472,34079,0.0
1473,34270,0.0
1474,12115,0.0
1475,27267,0.0
1476,1975,41.0
1477,1305,0.0
1478,31742,0.0
1479,29740,0.0
1480,35441,0.0
1481,4807,0.0
1482,19132,0.0
1483,22685,0.0
1484,2061,0.0
1485,5325,8.0
1486,18505,0.0
1487,3092,0.0
1488,8823,0.0
1489,7334,0.0
1490,13406,24.0
1491,8387,0.0
1492,30815,0.0
1493,36511,46.0
1494,17700,11.0
1495,29774,0.0
1496,27572,0.0
1497,31069,0.0
1498,27901,0.0
1499,17681,0.0
1500,18813,0.0
1501,34757,0.0
