Age,Agent,ID,Language,Referer
37.0,mobile,3737,EN,Google
38.0,Linux,310,GE,Google
36.0,mobile,1046,GE,Google
26.0,Linux,2051,NL,NA
37.0,Windows,28,EN,NA
34.0,mobile,4143,NL,NA
28.0,OSX,4788,EN,Bing
33.0,mobile,2219,NL,Google
25.0,mobile,4120,NL,Bing
35.0,OSX,227,NL,NA
39.0,mobile,4475,GE,Bing
30.0,mobile,2722,NL,NA
31.0,Windows,2714,NL,Google
32.0,OSX,4583,NL,NA
30.0,Windows,280,EN,Google
28.0,mobile,671,EN,Bing
36.0,Windows,3426,EN,Google
37.0,OSX,4116,NL,Google
22.0,mobile,3574,NL,NA
18.0,mobile,4899,GE,Google
31.0,mobile,3721,EN,NA
40.0,mobile,1675,NL,Google
41.0,mobile,4401,EN,Google
22.0,OSX,2332,EN,Bing
22.0,OSX,2495,GE,Bing
51.0,Linux,813,NL,Google
46.0,mobile,2282,GE,Bing
36.0,OSX,1418,GE,Bing
24.0,Windows,1713,EN,Bing
54.0,mobile,222,GE,Google
31.0,Windows,1074,NL,NA
32.0,Linux,204,EN,Bing
30.0,mobile,1772,EN,NA
25.0,Windows,3079,EN,NA
36.0,Windows,918,NL,Bing
35.0,Linux,354,GE,Bing
27.0,mobile,4926,NL,NA
40.0,mobile,1454,NL,Bing
25.0,mobile,2266,GE,Google
31.0,mobile,1708,NL,Google
43.0,mobile,4288,EN,NA
30.0,Linux,3877,NL,Google
32.0,OSX,367,GE,NA
24.0,mobile,2146,GE,Bing
46.0,OSX,690,NL,NA
35.0,mobile,3124,NL,Bing
37.0,Linux,3880,NL,Bing
40.0,mobile,1454,NL,Bing
28.0,OSX,3706,GE,Bing
25.0,Linux,3523,GE,Bing
35.0,mobile,2682,GE,Google
32.0,mobile,2336,GE,NA
37.0,Linux,2005,EN,NA
35.0,mobile,3058,EN,Google
36.0,mobile,1845,EN,Bing
28.0,OSX,4105,EN,Google
31.0,mobile,2579,EN,Bing
25.0,Linux,4153,NL,NA
25.0,Windows,2757,GE,NA
35.0,mobile,4049,NL,Bing
31.0,mobile,1074,NL,NA
27.0,mobile,2224,GE,Bing
47.0,Windows,3110,EN,Bing
35.0,OSX,3713,NL,Bing
31.0,mobile,791,NL,NA
21.0,mobile,455,NL,Bing
39.0,Windows,392,NL,Google
33.0,mobile,2488,NL,Bing
28.0,Linux,2188,EN,Bing
26.0,mobile,4619,GE,Bing
33.0,Windows,1747,NL,Bing
54.0,Windows,2096,NL,Bing
34.0,mobile,2412,EN,Bing
28.0,mobile,3801,NL,Bing
45.0,mobile,1502,GE,Google
33.0,mobile,407,NL,Bing
35.0,mobile,4938,EN,Google
34.0,Linux,118,NL,Bing
35.0,Linux,687,NL,Bing
35.0,mobile,4840,NL,Google
25.0,mobile,2451,EN,Google
38.0,mobile,2443,NL,Bing
26.0,mobile,2345,GE,NA
37.0,mobile,3586,NL,Google
38.0,mobile,2355,GE,Google
44.0,Linux,1571,EN,NA
43.0,OSX,1553,EN,Google
19.0,mobile,311,GE,NA
43.0,mobile,4380,GE,NA
27.0,mobile,1051,NL,NA
32.0,OSX,3547,NL,Google
40.0,OSX,2763,NL,Google
29.0,mobile,3170,NL,Bing
39.0,Windows,3692,GE,Bing
35.0,OSX,2467,EN,Google
34.0,Linux,3427,EN,Bing
38.0,mobile,2349,GE,NA
34.0,mobile,2762,EN,NA
23.0,Windows,1686,GE,Google
30.0,mobile,3537,NL,Bing
42.0,OSX,69,EN,Google
28.0,OSX,1013,EN,NA
34.0,Linux,2423,GE,Bing
20.0,Linux,2417,NL,Bing
30.0,mobile,3657,EN,NA
49.0,mobile,1881,GE,Bing
35.0,OSX,2687,NL,Bing
40.0,mobile,2535,GE,Google
25.0,mobile,2828,NL,NA
33.0,Linux,3253,GE,Google
33.0,Windows,3322,EN,Google
36.0,mobile,3828,GE,NA
35.0,Linux,4085,GE,NA
38.0,OSX,594,GE,NA
54.0,Linux,4580,GE,Bing
43.0,Windows,3041,NL,Bing
39.0,Linux,4249,EN,Bing
17.0,mobile,3543,NL,NA
29.0,mobile,3483,NL,NA
29.0,mobile,469,NL,Bing
35.0,Linux,1340,NL,Bing
33.0,mobile,3503,EN,NA
27.0,Windows,2194,GE,NA
53.0,mobile,3271,EN,NA
26.0,mobile,4428,NL,NA
29.0,mobile,1724,EN,Google
37.0,Windows,4635,EN,Google
28.0,Linux,1909,GE,Bing
26.0,OSX,4150,GE,Bing
38.0,OSX,450,NL,Google
36.0,OSX,1862,GE,NA
46.0,mobile,2886,GE,Google
53.0,mobile,80,EN,NA
49.0,OSX,1332,EN,Google
34.0,OSX,4013,NL,Google
26.0,Windows,1120,GE,Bing
36.0,Linux,4777,NL,NA
26.0,mobile,2432,EN,Google
48.0,OSX,399,EN,NA
37.0,mobile,649,EN,Bing
42.0,mobile,3664,GE,Bing
28.0,mobile,2544,NL,Google
24.0,Linux,1486,GE,NA
21.0,OSX,3939,EN,Bing
32.0,mobile,2320,GE,NA
33.0,OSX,3879,EN,NA
29.0,mobile,2904,GE,Google
39.0,mobile,2948,NL,Bing
39.0,Linux,1207,EN,NA
41.0,mobile,4202,GE,NA
29.0,Linux,2728,EN,NA
26.0,Windows,3799,NL,Google
40.0,mobile,3944,EN,NA
26.0,OSX,3443,GE,NA
47.0,OSX,3979,EN,Bing
29.0,mobile,3180,GE,NA
38.0,OSX,527,GE,NA
46.0,Windows,3275,EN,Google
23.0,mobile,1901,NL,NA
33.0,mobile,4165,EN,Bing
28.0,Linux,1419,EN,Bing
33.0,mobile,1564,EN,NA
40.0,mobile,4474,EN,Google
24.0,Windows,4548,GE,Bing
21.0,OSX,2482,EN,Google
30.0,mobile,32,EN,NA
35.0,mobile,1328,NL,NA
30.0,mobile,1656,EN,NA
24.0,mobile,3431,EN,NA
34.0,OSX,1691,GE,Bing
39.0,mobile,4847,EN,Google
24.0,mobile,2807,NL,Google
40.0,OSX,944,GE,Google
57.0,mobile,106,EN,NA
36.0,OSX,110,EN,NA
41.0,mobile,4244,NL,Google
21.0,Linux,4834,EN,Bing
47.0,mobile,3190,GE,NA
24.0,mobile,2803,NL,NA
34.0,mobile,4490,EN,Google
22.0,OSX,1915,GE,Bing
25.0,Windows,4024,EN,Google
31.0,Windows,150,EN,Bing
36.0,mobile,2953,GE,NA
44.0,Windows,4874,NL,Google
21.0,Windows,742,NL,Bing
36.0,OSX,4054,GE,NA
38.0,mobile,272,NL,Bing
37.0,OSX,3593,EN,NA
36.0,mobile,2261,EN,Google
29.0,OSX,799,NL,Google
28.0,OSX,3934,GE,Google
29.0,mobile,776,EN,NA
27.0,OSX,2113,GE,Google
49.0,mobile,275,GE,NA
30.0,mobile,3508,EN,NA
27.0,OSX,2465,NL,Bing
30.0,Linux,4323,NL,Bing
33.0,Windows,4529,NL,NA
23.0,mobile,3023,GE,Bing
34.0,Windows,1139,EN,Bing
36.0,OSX,1108,NL,NA
31.0,OSX,1420,GE,NA
40.0,mobile,1124,GE,NA
38.0,mobile,156,GE,Bing
44.0,Linux,4764,EN,NA
25.0,Linux,1215,GE,NA
43.0,mobile,38,EN,Google
26.0,OSX,3807,EN,NA
42.0,mobile,873,EN,Google
26.0,Windows,2545,EN,Google
30.0,mobile,4949,NL,NA
37.0,mobile,4145,NL,Bing
34.0,Windows,2133,NL,Bing
35.0,mobile,2207,GE,Google
31.0,OSX,1792,EN,Google
28.0,mobile,3683,EN,Bing
32.0,mobile,2692,GE,Google
36.0,mobile,724,EN,NA
34.0,mobile,1691,EN,NA
29.0,OSX,2524,EN,Bing
20.0,OSX,2951,EN,Google
46.0,mobile,1569,GE,Google
26.0,mobile,2972,EN,Bing
33.0,mobile,1779,NL,Bing
25.0,Linux,4872,NL,Bing
23.0,Windows,3782,GE,Google
31.0,mobile,4364,EN,Bing
27.0,mobile,2202,EN,NA
30.0,mobile,2856,GE,NA
38.0,mobile,3904,GE,Bing
46.0,Linux,4365,EN,Bing
58.0,mobile,254,EN,Bing
43.0,Windows,1218,EN,NA
34.0,Linux,417,NL,NA
39.0,Windows,3604,NL,Bing
38.0,mobile,3668,EN,NA
50.0,Windows,2620,EN,Bing
37.0,Linux,577,NL,Bing
52.0,OSX,3938,GE,NA
45.0,Windows,971,NL,Google
34.0,Windows,4665,NL,Bing
32.0,mobile,4088,GE,NA
36.0,mobile,3647,NL,Bing
32.0,mobile,1648,GE,NA
47.0,OSX,1164,GE,Bing
26.0,mobile,3612,NL,Bing
33.0,mobile,1937,EN,Google
27.0,Windows,4496,EN,NA
39.0,Windows,23,GE,Google
43.0,Windows,4239,GE,Bing
32.0,mobile,441,EN,Bing
27.0,mobile,4958,NL,Google
27.0,mobile,1836,GE,Google
51.0,Windows,1667,GE,Google
28.0,mobile,4221,NL,NA
33.0,mobile,2713,NL,NA
43.0,mobile,4215,EN,NA
31.0,mobile,4485,GE,Google
25.0,mobile,1484,GE,Google
26.0,Linux,347,GE,NA
36.0,Linux,4860,EN,NA
41.0,mobile,1921,GE,NA
45.0,mobile,304,EN,NA
29.0,Linux,4719,GE,Bing
47.0,mobile,1837,NL,Google
19.0,OSX,3259,GE,Google
31.0,OSX,991,NL,NA
27.0,mobile,2810,EN,Bing
45.0,mobile,4992,GE,NA
41.0,mobile,1147,NL,NA
23.0,mobile,667,NL,NA
26.0,OSX,3371,GE,Google
41.0,Linux,1245,NL,NA
31.0,Windows,4824,EN,Bing
33.0,Windows,3798,EN,Google
25.0,OSX,4435,EN,Bing
25.0,OSX,4831,GE,Google
41.0,mobile,82,NL,Google
31.0,mobile,632,EN,Google
37.0,mobile,3737,EN,NA
40.0,Windows,4322,NL,NA
22.0,Windows,715,GE,Bing
36.0,mobile,4476,GE,Bing
38.0,mobile,619,NL,NA
31.0,mobile,4711,GE,Bing
42.0,mobile,4266,GE,Bing
30.0,mobile,1394,NL,Bing
41.0,Linux,166,GE,NA
41.0,OSX,3848,GE,NA
34.0,mobile,118,NL,Bing
40.0,Windows,1904,EN,Google
33.0,mobile,2920,GE,NA
22.0,OSX,1915,GE,NA
35.0,OSX,2119,EN,NA
60.0,Windows,3492,NL,Bing
25.0,mobile,2829,GE,NA
31.0,Windows,1616,NL,Bing
36.0,mobile,1585,GE,Google
38.0,mobile,1884,EN,Google
43.0,OSX,3493,GE,NA
34.0,Windows,4953,EN,NA
18.0,Linux,4912,NL,Google
48.0,mobile,2082,NL,NA
23.0,mobile,4379,GE,Google
34.0,mobile,4458,GE,NA
34.0,Linux,3315,GE,Bing
29.0,Linux,4479,GE,Google
33.0,Windows,1586,GE,Bing
32.0,mobile,161,GE,NA
31.0,Linux,2008,GE,NA
21.0,mobile,4792,NL,NA
29.0,Windows,3747,NL,NA
39.0,OSX,4475,NL,Google
55.0,OSX,4616,EN,Google
34.0,OSX,2701,NL,NA
35.0,mobile,1170,GE,Bing
39.0,mobile,4736,GE,Bing
24.0,Windows,2339,EN,Bing
26.0,OSX,1693,EN,NA
29.0,mobile,372,NL,Bing
32.0,mobile,1994,GE,Bing
30.0,mobile,3948,NL,Bing
43.0,mobile,4288,GE,Bing
22.0,Windows,2507,EN,Bing
32.0,Windows,2336,GE,Google
35.0,mobile,1101,EN,NA
48.0,mobile,3487,EN,Bing
35.0,mobile,3763,GE,NA
24.0,Windows,1003,EN,Bing
34.0,mobile,4846,EN,Bing
34.0,OSX,820,NL,Google
23.0,Linux,4110,GE,Bing
36.0,Linux,1400,NL,NA
55.0,OSX,4848,EN,Google
39.0,Linux,1207,EN,Google
26.0,OSX,1483,EN,NA
33.0,mobile,2279,EN,NA
45.0,Windows,2468,GE,Google
34.0,mobile,414,EN,Google
31.0,OSX,2018,NL,Bing
22.0,mobile,3714,GE,NA
51.0,mobile,278,EN,NA
42.0,mobile,4653,NL,Google
18.0,Linux,4912,EN,Bing
27.0,OSX,3298,GE,NA
34.0,Windows,4160,GE,NA
28.0,mobile,2386,GE,Bing
17.0,OSX,595,EN,Google
31.0,Linux,1185,GE,NA
28.0,mobile,2430,GE,Bing
30.0,OSX,3290,GE,NA
52.0,mobile,2592,EN,Google
36.0,mobile,724,EN,NA
41.0,Linux,4727,NL,NA
30.0,mobile,1060,EN,Bing
34.0,Windows,4186,EN,Bing
38.0,mobile,2227,NL,Google
50.0,mobile,2404,NL,Google
25.0,OSX,4505,GE,Bing
40.0,mobile,1768,GE,NA
35.0,OSX,1939,EN,Bing
38.0,Windows,844,EN,Bing
35.0,Windows,2749,GE,Bing
25.0,mobile,2775,GE,Bing
33.0,Linux,4552,EN,NA
50.0,mobile,669,EN,Bing
31.0,Windows,2019,EN,NA
24.0,mobile,4621,EN,NA
33.0,mobile,930,NL,NA
30.0,Windows,551,NL,Bing
25.0,OSX,3227,EN,Google
48.0,mobile,2389,EN,Bing
26.0,Linux,962,NL,Google
36.0,mobile,2135,GE,Google
35.0,Windows,4853,NL,Google
33.0,mobile,2193,NL,Google
18.0,mobile,981,NL,Bing
26.0,mobile,1113,NL,NA
59.0,OSX,4725,EN,Bing
26.0,Windows,1022,GE,NA
27.0,mobile,743,EN,Bing
25.0,Linux,3724,GE,Google
36.0,mobile,975,NL,Google
35.0,mobile,3172,GE,Google
29.0,mobile,1542,EN,NA
36.0,mobile,681,NL,NA
31.0,Windows,2377,GE,Bing
19.0,OSX,1156,NL,NA
42.0,Windows,3118,EN,Google
44.0,OSX,64,EN,NA
41.0,mobile,3548,NL,NA
45.0,mobile,2164,GE,Google
36.0,Windows,3237,EN,NA
34.0,mobile,18,EN,Google
30.0,mobile,2174,EN,NA
28.0,mobile,1500,NL,NA
38.0,Linux,3151,GE,Google
50.0,Windows,4398,GE,Google
30.0,Linux,1499,NL,Bing
30.0,Linux,3437,NL,Bing
45.0,mobile,4592,NL,Bing
39.0,mobile,2611,EN,Google
26.0,mobile,871,GE,Google
28.0,Windows,13,GE,Bing
27.0,mobile,1230,GE,Bing
24.0,OSX,81,NL,Google
35.0,mobile,2362,NL,NA
33.0,mobile,4941,GE,Google
32.0,mobile,4870,GE,Google
32.0,Windows,22,NL,NA
35.0,Linux,2833,GE,Google
45.0,Windows,2719,EN,NA
20.0,Windows,4235,EN,Bing
25.0,mobile,3849,EN,Bing
30.0,mobile,1499,GE,Bing
54.0,OSX,4022,EN,Google
35.0,mobile,1601,NL,NA
29.0,mobile,3662,EN,NA
29.0,Windows,1494,NL,Bing
37.0,Windows,4117,NL,Bing
31.0,mobile,4730,EN,Google
25.0,mobile,1850,EN,Google
44.0,OSX,574,EN,Google
38.0,mobile,4187,EN,Google
36.0,mobile,522,GE,NA
40.0,Linux,3602,NL,Google
24.0,mobile,2129,GE,Bing
34.0,mobile,470,NL,Bing
29.0,mobile,3170,EN,Bing
34.0,mobile,4920,GE,Google
28.0,mobile,636,EN,Google
28.0,mobile,159,NL,Google
52.0,OSX,1889,GE,NA
17.0,mobile,3543,NL,NA
33.0,Windows,2260,EN,Bing
42.0,mobile,523,EN,Bing
54.0,mobile,3249,GE,NA
31.0,mobile,3302,EN,Bing
34.0,mobile,2864,NL,Bing
36.0,mobile,1338,NL,NA
24.0,OSX,2531,GE,Bing
22.0,Linux,1143,GE,Google
32.0,mobile,4234,GE,Bing
44.0,mobile,3394,EN,NA
32.0,OSX,214,NL,Bing
21.0,Linux,682,NL,Google
27.0,Linux,4511,NL,Google
34.0,mobile,3619,NL,Google
39.0,Windows,1070,NL,NA
25.0,Windows,3725,EN,NA
42.0,mobile,1254,NL,NA
17.0,mobile,4021,EN,Google
24.0,mobile,1804,NL,NA
42.0,mobile,568,GE,Bing
32.0,Windows,990,GE,Google
19.0,mobile,2576,EN,Google
41.0,Linux,2522,EN,NA
34.0,OSX,2256,EN,NA
38.0,mobile,272,NL,NA
41.0,mobile,3954,NL,NA
29.0,mobile,160,GE,Bing
32.0,mobile,1383,EN,NA
47.0,OSX,1007,GE,NA
36.0,mobile,1558,EN,Google
50.0,mobile,4063,GE,Bing
27.0,OSX,58,EN,NA
35.0,Linux,2712,NL,Bing
42.0,mobile,4018,NL,Bing
17.0,mobile,1306,EN,Google
22.0,mobile,2495,NL,Bing
30.0,OSX,1563,NL,NA
38.0,mobile,818,EN,NA
33.0,Linux,1783,GE,Google
45.0,OSX,1333,GE,Bing
42.0,mobile,4751,EN,NA
29.0,Windows,3180,GE,NA
32.0,OSX,3673,GE,Google
39.0,mobile,4475,NL,Bing
33.0,mobile,1220,EN,Bing
23.0,OSX,4342,NL,Bing
38.0,mobile,2668,GE,Bing
27.0,Linux,617,NL,Google
36.0,mobile,1519,NL,Bing
47.0,Windows,4544,EN,Bing
41.0,mobile,1078,EN,Bing
37.0,mobile,3223,NL,NA
63.0,mobile,3152,EN,NA
23.0,mobile,667,NL,NA
27.0,mobile,3906,GE,NA
46.0,mobile,3751,NL,Google
36.0,Windows,4885,EN,NA
36.0,Linux,3228,GE,Bing
23.0,OSX,3263,EN,NA
31.0,mobile,4495,NL,NA
42.0,OSX,69,EN,Bing
42.0,mobile,4521,EN,Bing
36.0,Windows,3397,GE,NA
20.0,mobile,1095,GE,Google
33.0,mobile,4520,NL,Google
64.0,mobile,1033,NL,Google
45.0,Linux,304,EN,NA
30.0,mobile,2177,NL,NA
22.0,mobile,4815,GE,NA
36.0,Windows,3658,GE,NA
43.0,mobile,1594,EN,Google
29.0,mobile,1944,GE,Google
43.0,mobile,790,GE,NA
17.0,mobile,932,GE,NA
21.0,mobile,4604,GE,NA
36.0,mobile,2705,NL,NA
31.0,mobile,3776,NL,NA
42.0,OSX,4933,NL,NA
38.0,OSX,3727,GE,Google
58.0,Linux,4217,EN,Bing
28.0,mobile,4649,NL,Bing
38.0,mobile,3668,EN,Google
29.0,mobile,4560,NL,Google
34.0,Windows,4603,NL,Bing
33.0,Linux,3691,GE,Google
28.0,mobile,1182,GE,NA
30.0,OSX,506,EN,NA
38.0,mobile,779,GE,NA
28.0,Linux,1287,NL,Bing
38.0,mobile,2042,NL,Bing
37.0,OSX,4928,NL,Bing
34.0,OSX,953,EN,Google
48.0,Windows,3701,EN,Bing
59.0,mobile,1670,NL,NA
36.0,mobile,1614,GE,NA
38.0,mobile,46,EN,Google
26.0,Windows,3497,GE,Google
22.0,Windows,283,NL,NA
34.0,mobile,4458,NL,NA
29.0,Linux,2647,GE,Google
23.0,mobile,2299,GE,Bing
51.0,mobile,884,GE,Google
23.0,Windows,315,NL,Google
29.0,mobile,3170,NL,Bing
33.0,OSX,4864,GE,Bing
21.0,mobile,2808,EN,NA
30.0,Linux,3794,GE,NA
26.0,Windows,4306,NL,NA
31.0,mobile,3273,EN,Google
50.0,mobile,1239,NL,Bing
24.0,mobile,2526,EN,NA
41.0,OSX,2061,GE,NA
29.0,mobile,2233,NL,NA
36.0,OSX,3154,GE,Google
43.0,Windows,2613,GE,Google
32.0,mobile,2294,NL,NA
43.0,mobile,3846,GE,Google
23.0,mobile,3316,NL,Google
46.0,mobile,4803,GE,NA
42.0,Windows,3140,EN,Bing
33.0,Windows,3346,NL,Google
28.0,mobile,292,NL,Bing
41.0,mobile,4107,NL,Google
30.0,Linux,4753,EN,NA
39.0,mobile,3100,GE,Google
32.0,OSX,1993,GE,NA
33.0,mobile,2260,GE,Google
33.0,OSX,2615,NL,NA
29.0,OSX,160,GE,NA
30.0,mobile,1964,GE,NA
55.0,mobile,3268,EN,Bing
48.0,OSX,4965,GE,NA
25.0,mobile,4124,EN,Google
25.0,mobile,2120,GE,Google
25.0,mobile,1780,NL,Bing
30.0,mobile,2768,NL,Google
42.0,OSX,2333,EN,Google
20.0,Windows,1197,GE,Bing
23.0,mobile,429,EN,Bing
38.0,mobile,916,EN,Bing
27.0,mobile,4614,EN,Bing
33.0,Windows,2853,GE,Bing
40.0,mobile,3174,NL,NA
29.0,mobile,2602,NL,NA
32.0,OSX,2247,NL,Google
21.0,Linux,3957,EN,Bing
33.0,mobile,1468,NL,Google
27.0,OSX,4539,EN,Google
35.0,Linux,85,NL,Bing
41.0,mobile,4305,NL,NA
28.0,mobile,625,GE,Google
34.0,Linux,628,GE,NA
28.0,Windows,2190,NL,NA
23.0,mobile,1425,GE,Google
54.0,mobile,3781,EN,Google
48.0,OSX,4741,EN,Bing
28.0,mobile,2248,EN,Bing
28.0,Linux,2527,NL,Bing
38.0,Linux,1152,GE,Bing
25.0,OSX,2564,NL,Google
40.0,mobile,3168,GE,Bing
23.0,mobile,1749,GE,Google
32.0,mobile,1524,NL,Bing
30.0,mobile,4914,EN,Google
27.0,Linux,1109,NL,Google
26.0,Linux,2345,GE,Bing
29.0,Windows,556,NL,NA
28.0,Windows,1765,EN,NA
34.0,mobile,3907,NL,Bing
45.0,Linux,4876,GE,Bing
29.0,Windows,2567,EN,Google
42.0,OSX,4099,GE,NA
44.0,mobile,1295,EN,NA
21.0,OSX,4317,EN,Google
41.0,Linux,1347,EN,NA
46.0,Linux,2126,NL,NA
31.0,Windows,3921,GE,Bing
45.0,mobile,1196,NL,NA
23.0,mobile,4064,NL,NA
40.0,mobile,1194,EN,NA
34.0,mobile,2456,GE,Google
41.0,mobile,3843,GE,Bing
32.0,OSX,367,NL,NA
35.0,mobile,567,NL,Bing
37.0,OSX,769,NL,Google
33.0,Windows,4809,EN,NA
37.0,Linux,2420,EN,Google
49.0,mobile,3984,GE,Bing
30.0,Linux,286,NL,Bing
39.0,Windows,1008,GE,Bing
26.0,mobile,290,NL,NA
21.0,Windows,3557,GE,Bing
34.0,Linux,1695,GE,Bing
52.0,mobile,2403,GE,Bing
34.0,mobile,3022,EN,Bing
50.0,Windows,3482,GE,Bing
28.0,Windows,2752,GE,NA
29.0,mobile,3897,EN,Bing
26.0,Windows,3293,EN,NA
27.0,OSX,1698,NL,Google
34.0,mobile,4050,EN,Google
