,chosen_arms,rewards
198,432,0.0
199,432,0.0
200,432,0.0
201,432,0.0
202,432,46.0
203,432,0.0
204,432,0.0
205,432,46.0
206,432,46.0
207,432,0.0
208,432,0.0
209,432,46.0
210,432,0.0
211,432,0.0
212,432,0.0
213,432,0.0
214,432,0.0
215,432,0.0
216,432,0.0
217,432,0.0
218,432,46.0
219,432,0.0
220,432,46.0
221,432,0.0
222,432,0.0
223,432,0.0
224,432,0.0
225,432,0.0
226,432,0.0
227,432,0.0
228,432,0.0
229,432,0.0
230,432,0.0
231,432,46.0
232,432,0.0
233,432,46.0
234,432,0.0
235,432,0.0
236,432,0.0
237,432,0.0
238,432,0.0
239,432,0.0
240,432,0.0
241,432,0.0
242,432,0.0
243,432,0.0
244,432,0.0
245,432,0.0
246,432,0.0
247,432,0.0
248,432,0.0
249,432,0.0
250,432,0.0
251,432,0.0
252,432,0.0
253,432,46.0
254,432,0.0
255,432,0.0
256,432,0.0
257,432,0.0
258,432,0.0
259,432,0.0
260,432,0.0
261,432,0.0
262,432,0.0
263,432,0.0
264,432,0.0
265,432,0.0
266,432,0.0
267,432,0.0
268,432,0.0
269,432,0.0
270,432,0.0
271,432,0.0
272,432,0.0
273,432,0.0
274,432,0.0
275,432,46.0
276,432,46.0
277,432,0.0
278,432,0.0
279,432,0.0
280,432,0.0
281,432,0.0
282,432,46.0
283,432,0.0
284,432,0.0
285,432,0.0
286,432,0.0
287,432,0.0
288,432,0.0
289,432,0.0
290,432,0.0
291,432,0.0
292,432,0.0
293,432,0.0
294,432,0.0
295,432,0.0
296,432,0.0
297,432,0.0
298,432,0.0
299,432,46.0
300,432,0.0
301,432,0.0
302,432,0.0
303,432,0.0
304,432,0.0
305,432,46.0
306,432,46.0
307,432,46.0
308,432,0.0
309,432,0.0
310,432,46.0
311,432,0.0
312,432,0.0
313,432,46.0
314,432,0.0
315,432,0.0
316,432,0.0
317,432,0.0
318,432,0.0
319,432,46.0
320,432,0.0
321,432,46.0
322,432,0.0
323,432,0.0
324,432,0.0
325,432,0.0
326,432,0.0
327,432,0.0
328,432,0.0
329,432,46.0
330,432,0.0
331,432,46.0
332,432,46.0
333,432,0.0
334,432,46.0
335,432,46.0
336,432,0.0
337,432,0.0
338,432,0.0
339,432,0.0
340,432,0.0
341,432,46.0
342,432,0.0
343,432,46.0
344,432,46.0
345,432,0.0
346,432,0.0
347,432,0.0
348,432,0.0
349,432,46.0
350,432,0.0
351,432,0.0
352,432,0.0
353,432,0.0
354,432,0.0
355,432,46.0
356,432,0.0
357,432,46.0
358,432,0.0
359,432,46.0
360,432,46.0
361,432,0.0
362,432,0.0
363,432,46.0
364,432,0.0
365,432,0.0
366,432,0.0
367,432,46.0
368,432,0.0
369,432,0.0
370,432,46.0
371,432,0.0
372,432,0.0
373,432,0.0
374,432,0.0
375,432,0.0
376,432,0.0
377,432,0.0
378,432,0.0
379,432,0.0
380,432,0.0
381,432,0.0
382,432,0.0
383,432,0.0
384,432,0.0
385,432,0.0
386,432,0.0
387,432,0.0
388,432,46.0
389,432,46.0
390,432,0.0
391,432,46.0
392,432,0.0
393,432,0.0
394,432,0.0
395,432,0.0
396,432,0.0
397,432,0.0
398,432,0.0
399,432,0.0
400,432,0.0
401,432,46.0
402,432,0.0
403,432,46.0
404,432,0.0
405,432,46.0
406,432,46.0
407,432,46.0
408,432,0.0
409,432,0.0
410,432,0.0
411,432,0.0
412,432,0.0
413,432,0.0
414,432,0.0
415,432,0.0
416,432,0.0
417,432,0.0
418,432,0.0
419,432,0.0
420,432,0.0
421,432,0.0
422,432,0.0
423,432,0.0
424,432,0.0
425,432,0.0
426,432,0.0
427,432,0.0
428,432,0.0
429,432,0.0
430,432,0.0
431,432,0.0
432,432,0.0
433,432,46.0
434,432,0.0
435,432,0.0
436,432,0.0
437,432,0.0
438,432,0.0
439,432,0.0
440,432,0.0
441,432,46.0
442,432,0.0
443,432,0.0
444,432,0.0
445,432,0.0
446,432,0.0
447,432,0.0
448,432,46.0
449,432,46.0
450,432,0.0
451,432,0.0
452,432,0.0
453,432,46.0
454,432,0.0
455,432,0.0
456,432,0.0
457,432,46.0
458,432,0.0
459,432,46.0
460,432,46.0
461,432,0.0
462,432,46.0
463,432,0.0
464,432,0.0
465,432,46.0
466,432,0.0
467,432,0.0
468,432,0.0
469,432,46.0
470,432,0.0
471,432,0.0
472,432,0.0
473,432,0.0
474,432,0.0
475,432,46.0
476,432,0.0
477,432,0.0
478,432,0.0
479,432,0.0
480,432,0.0
481,432,46.0
482,432,0.0
483,432,0.0
484,432,0.0
485,432,0.0
486,432,46.0
487,432,0.0
488,432,0.0
489,432,46.0
490,432,0.0
491,432,0.0
492,432,0.0
493,432,0.0
494,432,0.0
495,432,0.0
496,432,0.0
497,432,0.0
498,432,0.0
499,432,0.0
500,432,0.0
501,432,0.0
502,432,0.0
503,432,0.0
504,432,0.0
505,432,0.0
506,432,46.0
507,432,46.0
508,432,46.0
509,432,0.0
510,432,0.0
511,432,0.0
512,432,0.0
513,432,0.0
514,432,46.0
515,432,0.0
516,432,0.0
517,432,0.0
518,432,0.0
519,432,46.0
520,432,0.0
521,432,0.0
522,432,0.0
523,432,46.0
524,432,0.0
525,432,0.0
526,432,0.0
527,432,46.0
528,432,0.0
529,432,0.0
530,432,0.0
531,432,0.0
532,432,0.0
533,432,0.0
534,432,46.0
535,432,0.0
536,432,0.0
537,432,0.0
538,432,0.0
539,432,0.0
540,432,46.0
541,432,0.0
542,432,0.0
543,432,0.0
544,432,0.0
545,432,0.0
546,432,0.0
547,432,0.0
548,432,0.0
549,432,0.0
550,432,46.0
551,432,0.0
552,432,0.0
553,432,0.0
554,432,46.0
555,432,0.0
556,432,0.0
557,432,0.0
558,432,46.0
559,432,0.0
560,432,0.0
561,432,0.0
562,432,0.0
563,432,0.0
564,432,0.0
565,432,0.0
566,432,0.0
567,432,46.0
568,432,0.0
569,432,0.0
570,432,0.0
571,432,0.0
572,432,0.0
573,432,0.0
574,432,0.0
575,432,0.0
576,432,0.0
577,432,46.0
578,432,0.0
579,432,46.0
580,432,0.0
581,432,0.0
582,432,46.0
583,432,0.0
584,432,0.0
585,432,0.0
586,432,46.0
587,432,0.0
588,432,46.0
589,432,0.0
590,432,0.0
591,432,0.0
592,432,46.0
593,432,0.0
594,432,0.0
595,432,0.0
596,432,0.0
597,432,0.0
598,432,0.0
599,432,0.0
600,432,0.0
601,432,0.0
602,432,46.0
603,432,0.0
604,432,0.0
605,432,0.0
606,432,0.0
607,432,0.0
608,432,0.0
609,432,46.0
610,432,0.0
611,432,0.0
612,432,0.0
613,432,46.0
614,432,0.0
615,432,0.0
616,432,46.0
617,432,46.0
618,432,0.0
619,432,46.0
620,432,0.0
621,432,0.0
622,432,0.0
623,432,46.0
624,432,0.0
625,432,0.0
626,432,0.0
627,432,0.0
628,432,0.0
629,432,0.0
630,432,0.0
631,432,0.0
632,432,0.0
633,432,0.0
634,432,0.0
635,432,0.0
636,432,0.0
637,432,0.0
638,432,0.0
639,432,0.0
640,432,0.0
641,432,46.0
642,432,0.0
643,432,0.0
644,432,0.0
645,432,0.0
646,432,0.0
647,432,0.0
648,432,0.0
649,432,0.0
650,432,46.0
651,432,0.0
652,432,46.0
653,432,0.0
654,432,0.0
655,432,46.0
656,432,0.0
657,432,0.0
658,432,0.0
659,432,46.0
660,432,46.0
661,432,0.0
662,432,46.0
663,432,0.0
664,432,46.0
665,432,0.0
666,432,0.0
667,432,0.0
668,432,0.0
669,432,0.0
670,432,0.0
671,432,0.0
672,432,0.0
673,432,0.0
674,432,0.0
675,432,46.0
676,432,0.0
677,432,0.0
678,432,46.0
679,432,0.0
680,432,0.0
681,432,0.0
682,432,46.0
683,432,0.0
684,432,46.0
685,432,0.0
686,432,0.0
687,432,46.0
688,432,0.0
689,432,46.0
690,432,46.0
691,432,0.0
692,432,0.0
693,432,0.0
694,432,0.0
695,432,0.0
696,432,0.0
697,432,46.0
698,432,0.0
699,432,0.0
700,432,46.0
701,432,0.0
702,432,0.0
703,432,0.0
704,432,0.0
705,432,0.0
706,432,0.0
707,432,0.0
708,432,0.0
709,432,46.0
710,432,0.0
711,432,0.0
712,432,0.0
713,432,0.0
714,432,0.0
715,432,0.0
716,432,0.0
717,432,46.0
718,432,0.0
719,432,0.0
720,432,0.0
721,432,0.0
722,432,0.0
723,432,46.0
724,432,0.0
725,432,46.0
726,432,46.0
727,432,46.0
728,432,0.0
729,432,0.0
730,432,0.0
731,432,0.0
732,432,0.0
733,432,0.0
734,432,46.0
735,432,0.0
736,432,0.0
737,432,0.0
738,432,0.0
739,432,0.0
740,432,0.0
741,432,0.0
742,432,46.0
743,432,0.0
744,432,0.0
745,432,0.0
746,432,0.0
747,432,0.0
748,432,0.0
749,432,0.0
750,432,0.0
751,432,0.0
752,432,0.0
753,432,0.0
754,432,46.0
755,432,46.0
756,432,0.0
757,432,0.0
758,432,0.0
759,432,0.0
760,432,0.0
761,432,46.0
762,432,0.0
763,432,0.0
764,432,0.0
765,432,0.0
766,432,0.0
767,432,46.0
768,432,0.0
769,432,0.0
770,432,0.0
771,432,0.0
772,432,0.0
773,432,0.0
774,432,0.0
775,432,0.0
776,432,0.0
777,432,0.0
778,432,0.0
779,432,0.0
780,432,0.0
781,432,0.0
782,432,46.0
783,432,0.0
784,432,0.0
785,432,0.0
786,432,46.0
787,432,0.0
788,432,0.0
789,432,46.0
790,432,0.0
791,432,46.0
792,432,0.0
793,432,0.0
794,432,0.0
795,432,46.0
796,432,0.0
797,432,0.0
798,432,46.0
799,432,0.0
800,432,0.0
801,432,0.0
802,432,0.0
803,432,0.0
804,432,46.0
805,432,46.0
806,432,0.0
807,432,0.0
808,432,0.0
809,432,0.0
810,432,0.0
811,432,0.0
812,432,46.0
813,432,0.0
814,432,0.0
815,432,0.0
816,432,0.0
817,432,0.0
818,432,0.0
819,432,0.0
820,432,0.0
821,432,46.0
822,432,46.0
823,432,0.0
824,432,0.0
825,432,0.0
826,432,0.0
827,432,0.0
828,432,0.0
829,432,0.0
830,432,0.0
831,432,0.0
832,432,0.0
833,432,0.0
834,432,0.0
835,432,0.0
836,432,46.0
837,432,0.0
838,432,0.0
839,432,0.0
840,432,0.0
841,432,0.0
842,432,46.0
843,432,0.0
844,432,0.0
845,432,0.0
846,432,0.0
847,432,0.0
848,432,0.0
849,432,0.0
850,432,0.0
851,432,0.0
852,432,46.0
853,432,0.0
854,432,0.0
855,432,0.0
856,432,0.0
857,432,0.0
858,432,46.0
859,432,0.0
860,432,46.0
861,432,0.0
862,432,0.0
863,432,0.0
864,432,0.0
865,432,0.0
866,432,0.0
867,432,46.0
868,432,0.0
869,432,0.0
870,432,0.0
871,432,46.0
872,432,0.0
873,432,0.0
874,432,0.0
875,432,0.0
876,432,0.0
877,432,0.0
878,432,0.0
879,432,0.0
880,432,46.0
881,432,0.0
882,432,0.0
883,432,0.0
884,432,0.0
885,432,46.0
886,432,0.0
887,432,0.0
888,432,0.0
889,432,0.0
890,432,0.0
891,432,0.0
892,432,0.0
893,432,0.0
894,432,46.0
895,432,0.0
896,432,46.0
897,432,0.0
898,432,0.0
899,432,0.0
900,432,46.0
901,432,0.0
902,432,0.0
903,432,46.0
904,432,0.0
905,432,46.0
906,432,0.0
907,432,0.0
908,432,46.0
909,432,0.0
910,432,0.0
911,432,0.0
912,432,0.0
913,432,0.0
914,432,0.0
915,432,0.0
916,432,0.0
917,432,0.0
918,432,46.0
919,432,0.0
920,432,0.0
921,432,0.0
922,432,0.0
923,432,0.0
924,432,0.0
925,432,0.0
926,432,0.0
927,432,46.0
928,432,46.0
929,432,46.0
930,432,0.0
931,432,0.0
932,432,0.0
933,432,46.0
934,432,0.0
935,432,0.0
936,432,0.0
937,432,46.0
938,432,0.0
939,432,0.0
940,432,0.0
941,432,0.0
942,432,0.0
943,432,0.0
944,432,0.0
945,432,0.0
946,432,0.0
947,432,0.0
948,432,0.0
949,432,46.0
950,432,0.0
951,432,0.0
952,432,0.0
953,432,0.0
954,432,0.0
955,432,0.0
956,432,46.0
957,432,0.0
958,432,0.0
959,432,0.0
960,432,46.0
961,432,46.0
962,432,46.0
963,432,0.0
964,432,0.0
965,432,0.0
966,432,0.0
967,432,46.0
968,432,0.0
969,432,0.0
970,432,46.0
971,432,0.0
972,432,0.0
973,432,0.0
974,432,0.0
975,432,0.0
976,432,0.0
977,432,0.0
978,432,0.0
979,432,0.0
980,432,0.0
981,432,46.0
982,432,0.0
983,432,0.0
984,432,0.0
985,432,0.0
986,432,0.0
987,432,0.0
988,432,0.0
989,432,0.0
990,432,0.0
991,432,46.0
992,432,46.0
993,432,0.0
994,432,0.0
995,432,0.0
996,432,0.0
997,432,0.0
998,432,46.0
999,432,0.0
1000,432,0.0
1001,432,0.0
1002,432,0.0
1003,432,0.0
1004,432,0.0
1005,432,0.0
1006,432,0.0
1007,432,0.0
1008,432,0.0
1009,432,0.0
1010,432,0.0
1011,432,0.0
1012,432,46.0
1013,432,46.0
1014,432,0.0
1015,432,0.0
1016,432,46.0
1017,432,0.0
1018,432,46.0
1019,432,46.0
1020,432,0.0
1021,432,0.0
1022,432,0.0
1023,432,46.0
1024,432,0.0
1025,432,46.0
1026,432,0.0
1027,432,46.0
1028,432,0.0
1029,432,0.0
1030,432,0.0
1031,432,0.0
1032,432,0.0
1033,432,46.0
1034,432,0.0
1035,432,0.0
1036,432,46.0
1037,432,0.0
1038,432,46.0
1039,432,46.0
1040,432,0.0
1041,432,0.0
1042,432,0.0
1043,432,0.0
1044,432,46.0
1045,432,0.0
1046,432,0.0
1047,432,46.0
1048,432,0.0
1049,432,46.0
1050,432,0.0
1051,432,0.0
1052,432,0.0
1053,432,0.0
1054,432,0.0
1055,432,0.0
1056,432,0.0
1057,432,0.0
1058,432,46.0
1059,432,0.0
1060,432,0.0
1061,432,46.0
1062,432,0.0
1063,432,0.0
1064,432,0.0
1065,432,0.0
1066,432,0.0
1067,432,0.0
1068,432,0.0
1069,432,0.0
1070,432,0.0
1071,432,46.0
1072,432,0.0
1073,432,46.0
1074,432,0.0
1075,432,0.0
1076,432,0.0
1077,432,0.0
1078,432,0.0
1079,432,0.0
1080,432,0.0
1081,432,0.0
1082,432,0.0
1083,432,0.0
1084,432,0.0
1085,432,0.0
1086,432,0.0
1087,432,0.0
1088,432,46.0
1089,432,46.0
1090,432,0.0
1091,432,0.0
1092,432,0.0
1093,432,0.0
1094,432,46.0
1095,432,46.0
1096,432,0.0
1097,432,46.0
1098,432,0.0
1099,432,46.0
1100,432,46.0
1101,432,46.0
1102,432,0.0
1103,432,0.0
1104,432,0.0
1105,432,46.0
1106,432,0.0
1107,432,0.0
1108,432,0.0
1109,432,0.0
1110,432,0.0
1111,432,0.0
1112,432,46.0
1113,432,0.0
1114,432,0.0
1115,432,0.0
1116,432,0.0
1117,432,0.0
1118,432,0.0
1119,432,0.0
1120,432,46.0
1121,432,0.0
1122,432,0.0
1123,432,0.0
1124,432,46.0
1125,432,0.0
1126,432,46.0
1127,432,0.0
1128,432,0.0
1129,432,0.0
1130,432,0.0
1131,432,0.0
1132,432,0.0
1133,432,0.0
1134,432,0.0
1135,432,0.0
1136,432,0.0
1137,432,0.0
1138,432,0.0
1139,432,0.0
1140,432,0.0
1141,432,0.0
1142,432,0.0
1143,432,46.0
1144,432,46.0
1145,432,46.0
1146,432,46.0
1147,432,0.0
1148,432,46.0
1149,432,46.0
1150,432,46.0
1151,432,0.0
1152,432,0.0
1153,432,0.0
1154,432,0.0
1155,432,0.0
1156,432,0.0
1157,432,0.0
1158,432,0.0
1159,432,46.0
1160,432,0.0
1161,432,46.0
1162,432,46.0
1163,432,0.0
1164,432,0.0
1165,432,0.0
1166,432,46.0
1167,432,0.0
1168,432,0.0
1169,432,0.0
1170,432,0.0
1171,432,46.0
1172,432,0.0
1173,432,46.0
1174,432,0.0
1175,432,0.0
1176,432,0.0
1177,432,0.0
1178,432,0.0
1179,432,0.0
1180,432,0.0
1181,432,0.0
1182,432,0.0
1183,432,0.0
1184,432,0.0
1185,432,0.0
1186,432,0.0
1187,432,0.0
1188,432,0.0
1189,432,46.0
1190,432,0.0
1191,432,0.0
1192,432,0.0
1193,432,0.0
1194,432,46.0
1195,432,0.0
1196,432,0.0
1197,432,0.0
1198,432,46.0
1199,432,0.0
1200,432,0.0
1201,432,0.0
1202,432,0.0
1203,432,0.0
1204,432,0.0
1205,432,0.0
1206,432,0.0
1207,432,0.0
1208,432,0.0
1209,432,0.0
1210,432,46.0
1211,432,46.0
1212,432,0.0
1213,432,0.0
1214,432,0.0
1215,432,0.0
1216,432,0.0
1217,432,46.0
1218,432,0.0
1219,432,0.0
1220,432,0.0
1221,432,0.0
1222,432,0.0
1223,432,0.0
1224,432,0.0
1225,432,0.0
1226,432,0.0
1227,432,46.0
1228,432,0.0
1229,432,0.0
1230,432,46.0
1231,432,0.0
1232,432,0.0
1233,432,0.0
1234,432,0.0
1235,432,46.0
1236,432,0.0
1237,432,46.0
1238,432,46.0
1239,432,0.0
1240,432,0.0
1241,432,0.0
1242,432,0.0
1243,432,0.0
1244,432,46.0
1245,432,0.0
1246,432,46.0
1247,432,0.0
1248,432,46.0
1249,432,0.0
1250,432,0.0
1251,432,0.0
1252,432,46.0
1253,432,0.0
1254,432,46.0
1255,432,46.0
1256,432,0.0
1257,432,0.0
1258,432,0.0
1259,432,0.0
1260,432,0.0
1261,432,46.0
1262,432,0.0
1263,432,0.0
1264,432,46.0
1265,432,0.0
1266,432,0.0
1267,432,0.0
1268,432,0.0
1269,432,0.0
1270,432,46.0
1271,432,0.0
1272,432,0.0
1273,432,46.0
1274,432,0.0
1275,432,0.0
1276,432,0.0
1277,432,0.0
1278,432,0.0
1279,432,0.0
1280,432,0.0
1281,432,0.0
1282,432,46.0
1283,432,46.0
1284,432,46.0
1285,432,0.0
1286,432,0.0
1287,432,0.0
1288,432,0.0
1289,432,0.0
1290,432,46.0
1291,432,0.0
1292,432,46.0
1293,432,0.0
1294,432,0.0
1295,432,0.0
1296,432,0.0
1297,432,0.0
1298,432,0.0
1299,432,46.0
1300,432,46.0
1301,432,0.0
1302,432,0.0
1303,432,0.0
1304,432,0.0
1305,432,0.0
1306,432,0.0
1307,432,0.0
1308,432,0.0
1309,432,0.0
1310,432,0.0
1311,432,0.0
1312,432,0.0
1313,432,0.0
1314,432,46.0
1315,432,0.0
1316,432,0.0
1317,432,0.0
1318,432,46.0
1319,432,0.0
1320,432,0.0
1321,432,0.0
1322,432,0.0
1323,432,0.0
1324,432,0.0
1325,432,0.0
1326,432,0.0
1327,432,0.0
1328,432,46.0
1329,432,0.0
1330,432,0.0
1331,432,46.0
1332,432,0.0
1333,432,0.0
1334,432,0.0
1335,432,0.0
1336,432,0.0
1337,432,0.0
1338,432,0.0
1339,432,0.0
1340,432,0.0
1341,432,0.0
1342,432,0.0
1343,432,46.0
1344,432,0.0
1345,432,0.0
1346,432,0.0
1347,432,46.0
1348,432,0.0
1349,432,0.0
1350,432,0.0
1351,432,0.0
1352,432,0.0
1353,432,0.0
1354,432,0.0
1355,432,0.0
1356,432,0.0
1357,432,0.0
1358,432,0.0
1359,432,0.0
1360,432,0.0
1361,432,0.0
1362,432,0.0
1363,432,0.0
1364,432,0.0
1365,432,0.0
1366,432,0.0
1367,432,0.0
1368,432,0.0
1369,432,0.0
1370,432,0.0
1371,432,0.0
1372,432,0.0
1373,432,46.0
1374,432,0.0
1375,432,0.0
1376,432,0.0
1377,432,0.0
1378,432,0.0
1379,432,46.0
1380,432,0.0
1381,432,0.0
1382,432,0.0
1383,432,0.0
1384,432,0.0
1385,432,0.0
1386,432,0.0
1387,432,0.0
1388,432,46.0
1389,432,0.0
1390,432,0.0
1391,432,0.0
1392,432,46.0
1393,432,0.0
1394,432,0.0
1395,432,0.0
1396,432,0.0
1397,432,46.0
1398,432,0.0
1399,432,0.0
1400,432,0.0
1401,432,0.0
1402,432,0.0
1403,432,0.0
1404,432,46.0
1405,432,0.0
1406,432,0.0
1407,432,0.0
1408,432,0.0
1409,432,0.0
1410,432,0.0
1411,432,0.0
1412,432,0.0
1413,432,0.0
1414,432,46.0
1415,432,0.0
1416,432,0.0
1417,432,0.0
1418,432,0.0
1419,432,0.0
1420,432,46.0
1421,432,0.0
1422,432,46.0
1423,432,46.0
1424,432,0.0
1425,432,0.0
1426,432,0.0
1427,432,0.0
1428,432,0.0
1429,432,0.0
1430,432,0.0
1431,432,0.0
1432,432,0.0
1433,432,0.0
1434,432,0.0
1435,432,0.0
1436,432,0.0
1437,432,0.0
1438,432,0.0
1439,432,0.0
1440,432,0.0
1441,432,0.0
1442,432,0.0
1443,432,0.0
1444,432,46.0
1445,432,0.0
1446,432,0.0
1447,432,0.0
1448,432,46.0
1449,432,0.0
1450,432,0.0
1451,432,0.0
1452,432,0.0
1453,432,0.0
1454,432,46.0
1455,432,0.0
1456,432,0.0
1457,432,0.0
1458,432,46.0
1459,432,0.0
1460,432,0.0
1461,432,0.0
1462,432,0.0
1463,432,0.0
1464,432,0.0
1465,432,0.0
1466,432,0.0
1467,432,0.0
1468,432,0.0
1469,432,0.0
1470,432,0.0
1471,432,46.0
1472,432,0.0
1473,432,0.0
1474,432,0.0
1475,432,0.0
1476,432,0.0
1477,432,46.0
1478,432,0.0
1479,432,0.0
1480,432,0.0
1481,432,46.0
1482,432,0.0
1483,432,0.0
1484,432,46.0
1485,432,0.0
1486,432,0.0
1487,432,46.0
1488,432,46.0
1489,432,0.0
1490,432,0.0
1491,432,0.0
1492,432,0.0
1493,432,0.0
1494,432,0.0
1495,432,46.0
1496,432,46.0
1497,432,0.0
1498,432,0.0
1499,432,46.0
1500,432,0.0
1501,432,0.0
1502,432,0.0
1503,432,0.0
1504,432,0.0
1505,432,46.0
1506,432,0.0
1507,432,0.0
1508,432,0.0
1509,432,46.0
1510,432,0.0
1511,432,0.0
1512,432,0.0
1513,432,46.0
1514,432,0.0
1515,432,46.0
1516,432,46.0
1517,432,0.0
1518,432,0.0
1519,432,0.0
1520,432,0.0
1521,432,0.0
1522,432,46.0
1523,432,0.0
1524,432,0.0
1525,432,46.0
1526,432,0.0
1527,432,0.0
1528,432,0.0
1529,432,0.0
1530,432,0.0
1531,432,0.0
1532,432,0.0
1533,432,0.0
1534,432,0.0
1535,432,46.0
1536,432,46.0
1537,432,46.0
1538,432,46.0
1539,432,0.0
1540,432,46.0
1541,432,0.0
1542,432,0.0
1543,432,0.0
1544,432,46.0
1545,432,0.0
1546,432,0.0
1547,432,0.0
1548,432,0.0
1549,432,46.0
1550,432,0.0
1551,432,0.0
1552,432,46.0
1553,432,46.0
1554,432,0.0
1555,432,0.0
1556,432,0.0
1557,432,46.0
1558,432,0.0
1559,432,0.0
1560,432,0.0
1561,432,0.0
1562,432,0.0
1563,432,46.0
1564,432,46.0
1565,432,0.0
1566,432,46.0
1567,432,46.0
1568,432,0.0
1569,432,0.0
1570,432,0.0
1571,432,0.0
1572,432,46.0
1573,432,0.0
1574,432,0.0
1575,432,0.0
1576,432,0.0
1577,432,0.0
1578,432,46.0
1579,432,0.0
1580,432,0.0
1581,432,0.0
1582,432,0.0
1583,432,0.0
1584,432,0.0
1585,432,0.0
1586,432,46.0
1587,432,0.0
1588,432,0.0
1589,432,0.0
1590,432,0.0
1591,432,0.0
1592,432,0.0
1593,432,46.0
1594,432,0.0
1595,432,0.0
1596,432,0.0
1597,432,46.0
1598,432,0.0
1599,432,46.0
1600,432,0.0
1601,432,0.0
1602,432,0.0
1603,432,0.0
1604,432,0.0
1605,432,46.0
1606,432,0.0
1607,432,0.0
1608,432,0.0
1609,432,46.0
1610,432,0.0
1611,432,46.0
1612,432,46.0
1613,432,0.0
1614,432,0.0
1615,432,0.0
1616,432,0.0
1617,432,46.0
1618,432,46.0
1619,432,0.0
1620,432,0.0
1621,432,0.0
1622,432,0.0
1623,432,0.0
1624,432,46.0
1625,432,0.0
1626,432,46.0
1627,432,46.0
1628,432,0.0
1629,432,0.0
1630,432,46.0
1631,432,0.0
1632,432,0.0
1633,432,0.0
1634,432,0.0
1635,432,0.0
1636,432,0.0
1637,432,0.0
1638,432,0.0
1639,432,0.0
1640,432,0.0
1641,432,0.0
1642,432,0.0
1643,432,0.0
1644,432,46.0
1645,432,0.0
1646,432,0.0
1647,432,0.0
1648,432,0.0
1649,432,46.0
1650,432,0.0
1651,432,46.0
1652,432,0.0
1653,432,0.0
1654,432,0.0
1655,432,0.0
1656,432,0.0
1657,432,0.0
1658,432,0.0
1659,432,0.0
1660,432,0.0
1661,432,0.0
1662,432,0.0
1663,432,0.0
