Age,Agent,ID,Language,Referer
32.0,OSX,4733,GE,NA
29.0,mobile,4677,GE,Bing
37.0,mobile,3223,GE,NA
25.0,Linux,4392,GE,Google
21.0,OSX,1923,GE,Bing
39.0,mobile,2123,EN,NA
20.0,mobile,3350,NL,Bing
17.0,mobile,1306,GE,Bing
66.0,mobile,4331,EN,Google
26.0,Windows,1853,NL,NA
31.0,mobile,3279,NL,Bing
43.0,OSX,4932,NL,Bing
30.0,mobile,670,GE,NA
28.0,Windows,2143,GE,Bing
32.0,Windows,512,EN,Google
28.0,mobile,2263,EN,NA
31.0,OSX,700,GE,Bing
50.0,OSX,2321,EN,Google
40.0,mobile,3306,EN,NA
32.0,OSX,3568,GE,Google
36.0,Linux,4139,EN,NA
34.0,mobile,2996,GE,Bing
50.0,Linux,193,GE,Bing
55.0,mobile,3268,EN,NA
41.0,Linux,838,GE,NA
30.0,mobile,2543,EN,Google
34.0,mobile,2063,GE,NA
26.0,mobile,2675,EN,Bing
49.0,OSX,4052,NL,Google
30.0,OSX,2652,GE,NA
32.0,Linux,2101,NL,NA
43.0,mobile,1654,NL,Google
46.0,OSX,4135,EN,Google
38.0,Windows,223,EN,NA
24.0,Linux,4074,GE,Google
23.0,mobile,3780,NL,NA
30.0,Linux,2150,NL,Bing
39.0,Windows,1818,EN,Bing
23.0,Linux,2406,EN,Google
36.0,mobile,341,GE,Google
23.0,mobile,643,EN,Bing
30.0,mobile,2036,NL,NA
35.0,mobile,1217,GE,NA
33.0,Windows,3421,EN,Google
52.0,mobile,4839,NL,Bing
24.0,Windows,647,EN,Google
48.0,mobile,2758,GE,Google
39.0,mobile,4280,NL,Google
21.0,OSX,1966,GE,Bing
24.0,mobile,1056,GE,NA
29.0,mobile,2560,EN,Bing
20.0,Windows,1521,GE,Google
34.0,Linux,628,EN,Google
22.0,mobile,283,NL,NA
36.0,mobile,444,GE,Bing
27.0,OSX,3123,GE,NA
53.0,mobile,4469,NL,Bing
35.0,mobile,2732,GE,Bing
21.0,mobile,1870,EN,Bing
36.0,Windows,2915,NL,NA
25.0,Linux,2767,NL,Bing
31.0,mobile,3342,EN,Bing
24.0,mobile,1286,GE,Bing
31.0,mobile,1983,NL,Bing
23.0,mobile,4064,NL,Bing
24.0,mobile,3063,EN,Bing
31.0,Linux,3459,NL,NA
36.0,mobile,3389,NL,Bing
34.0,OSX,4458,GE,Bing
32.0,Linux,1477,EN,NA
43.0,Windows,474,GE,Bing
37.0,Windows,2837,GE,Google
27.0,mobile,4133,NL,Google
27.0,mobile,3034,EN,Google
29.0,Windows,4066,NL,NA
30.0,Linux,4045,NL,NA
40.0,mobile,1021,NL,Google
28.0,Windows,422,EN,NA
48.0,mobile,768,EN,Bing
47.0,mobile,391,GE,Google
28.0,OSX,3449,EN,Bing
29.0,Windows,3943,NL,Google
26.0,Windows,2902,NL,NA
27.0,mobile,281,GE,Google
29.0,mobile,4861,NL,Google
27.0,Linux,2989,GE,Google
37.0,mobile,2949,GE,Google
42.0,mobile,570,NL,Google
34.0,mobile,1680,EN,Google
24.0,mobile,1611,NL,Google
26.0,Windows,181,EN,Google
26.0,OSX,3213,GE,Bing
33.0,mobile,2488,EN,Google
41.0,mobile,2061,GE,NA
39.0,Windows,935,GE,Google
37.0,Windows,2968,NL,Bing
31.0,mobile,4491,EN,Bing
36.0,Windows,3107,NL,Bing
37.0,mobile,4691,NL,NA
26.0,Linux,4428,NL,Bing
34.0,Windows,4148,NL,Bing
37.0,OSX,2984,NL,Google
57.0,mobile,488,EN,Bing
44.0,mobile,3660,EN,Bing
33.0,mobile,324,EN,NA
34.0,mobile,4061,EN,NA
45.0,OSX,2945,GE,NA
43.0,Linux,4121,NL,Bing
33.0,mobile,4520,NL,Google
32.0,OSX,3405,GE,Google
38.0,mobile,2930,EN,NA
18.0,mobile,1913,EN,NA
28.0,mobile,3403,EN,NA
40.0,OSX,3509,EN,Bing
31.0,Windows,2990,EN,NA
36.0,OSX,3525,NL,Google
25.0,mobile,4919,NL,Bing
42.0,mobile,1557,NL,NA
29.0,mobile,3139,NL,NA
33.0,mobile,2640,GE,Google
47.0,Windows,2182,GE,NA
31.0,Linux,2630,EN,NA
41.0,OSX,233,GE,NA
27.0,mobile,786,NL,Bing
31.0,mobile,2466,EN,NA
18.0,mobile,4912,EN,Google
29.0,Linux,1922,GE,NA
35.0,OSX,34,EN,Google
30.0,Linux,1743,EN,Google
27.0,mobile,3864,GE,NA
29.0,OSX,4426,GE,Google
39.0,OSX,4079,GE,NA
29.0,mobile,4034,NL,Google
49.0,mobile,3618,GE,Google
28.0,OSX,4970,NL,Google
40.0,mobile,1547,NL,Google
34.0,mobile,2456,NL,Google
25.0,OSX,771,NL,NA
33.0,Windows,1893,GE,Bing
25.0,OSX,2201,NL,NA
27.0,mobile,4511,GE,Google
40.0,OSX,2710,NL,NA
38.0,OSX,4526,EN,NA
38.0,OSX,3814,NL,Google
20.0,Windows,1197,GE,Google
31.0,mobile,226,GE,Bing
35.0,mobile,3216,NL,Google
43.0,mobile,2419,EN,NA
27.0,Linux,1109,GE,NA
25.0,mobile,4505,NL,NA
33.0,mobile,1134,NL,NA
38.0,mobile,3305,NL,Bing
30.0,mobile,2722,EN,Bing
20.0,mobile,1324,EN,Bing
32.0,mobile,4540,GE,NA
31.0,mobile,2882,EN,NA
39.0,Linux,1207,EN,Google
33.0,mobile,3001,NL,Google
34.0,mobile,953,EN,NA
38.0,mobile,844,EN,NA
26.0,Windows,762,GE,Bing
36.0,mobile,4918,GE,Google
41.0,OSX,2490,EN,NA
40.0,mobile,3468,GE,NA
51.0,Linux,2718,GE,Bing
22.0,mobile,1061,EN,Google
23.0,mobile,4579,EN,NA
26.0,mobile,2464,EN,Bing
36.0,Windows,2915,EN,NA
31.0,mobile,279,GE,NA
38.0,mobile,2227,NL,Google
35.0,Windows,1659,EN,Bing
34.0,mobile,3770,NL,Bing
28.0,Windows,2928,EN,Bing
37.0,OSX,3983,NL,Bing
30.0,OSX,2,EN,Bing
46.0,Linux,1531,NL,Google
38.0,Windows,4433,EN,Bing
39.0,Windows,935,GE,NA
27.0,Windows,3135,NL,NA
30.0,Linux,3601,GE,Bing
29.0,mobile,2619,GE,Google
34.0,OSX,1294,NL,Google
33.0,OSX,4224,NL,Bing
27.0,OSX,1051,EN,Bing
26.0,OSX,1483,EN,Bing
19.0,Linux,2160,NL,Google
28.0,mobile,2143,GE,NA
49.0,Linux,3802,GE,Google
34.0,Windows,4160,GE,NA
20.0,mobile,2994,NL,NA
36.0,OSX,411,EN,Bing
41.0,mobile,4686,GE,NA
27.0,mobile,2368,GE,Google
28.0,Windows,2910,GE,Google
36.0,mobile,4195,EN,Bing
41.0,Linux,1147,EN,NA
24.0,mobile,220,GE,Bing
26.0,Linux,2838,NL,Google
32.0,mobile,4243,GE,NA
24.0,Windows,4957,NL,NA
43.0,mobile,963,EN,Bing
53.0,mobile,3271,GE,NA
26.0,mobile,2545,EN,Bing
39.0,mobile,2948,EN,Bing
29.0,Windows,4087,EN,Bing
34.0,mobile,377,EN,Google
40.0,mobile,1072,EN,NA
27.0,mobile,3040,NL,Bing
29.0,Linux,4479,GE,NA
34.0,Linux,4161,EN,Google
38.0,OSX,1157,EN,Google
22.0,mobile,2495,NL,NA
45.0,mobile,304,EN,NA
33.0,mobile,2228,GE,NA
37.0,mobile,718,GE,Bing
27.0,mobile,4094,GE,NA
29.0,mobile,3392,EN,NA
31.0,Linux,4296,NL,NA
30.0,mobile,507,NL,Bing
35.0,mobile,4283,NL,NA
45.0,mobile,2164,EN,Google
44.0,mobile,326,EN,NA
35.0,OSX,2304,EN,Bing
23.0,Linux,3627,GE,Google
42.0,OSX,1911,GE,Google
32.0,Linux,4540,NL,Google
43.0,mobile,3931,NL,Google
37.0,Windows,4397,GE,NA
26.0,mobile,1022,GE,NA
50.0,Linux,4607,NL,Google
55.0,OSX,4444,EN,Bing
36.0,OSX,1809,GE,NA
22.0,mobile,4837,EN,NA
38.0,mobile,1004,NL,NA
43.0,Windows,38,NL,Google
40.0,mobile,944,EN,Google
35.0,Linux,1886,GE,Bing
26.0,OSX,290,NL,NA
34.0,Windows,499,GE,NA
41.0,mobile,1925,GE,Google
47.0,mobile,4601,NL,Google
17.0,mobile,1306,EN,Google
37.0,Linux,1640,GE,NA
48.0,mobile,4741,GE,Bing
33.0,mobile,3629,GE,NA
50.0,OSX,720,EN,Google
24.0,Windows,1929,GE,Google
22.0,Linux,4451,NL,Google
28.0,Windows,1081,EN,NA
25.0,Linux,351,EN,Bing
36.0,OSX,3131,GE,Google
29.0,Linux,2235,GE,Bing
20.0,Windows,4200,GE,Google
33.0,mobile,1832,EN,NA
47.0,Windows,3641,GE,Bing
28.0,mobile,4439,NL,Bing
43.0,Windows,4319,EN,Google
35.0,OSX,4383,NL,NA
44.0,mobile,2053,NL,Google
35.0,mobile,289,GE,Google
35.0,mobile,2304,GE,Bing
34.0,Windows,3766,GE,Google
19.0,mobile,4684,EN,NA
27.0,Windows,4829,EN,Bing
32.0,mobile,1296,NL,Bing
35.0,OSX,2454,GE,Google
23.0,mobile,4460,EN,NA
36.0,mobile,3702,EN,NA
26.0,OSX,4955,EN,NA
37.0,Windows,1997,NL,NA
38.0,Windows,380,EN,Bing
26.0,OSX,3200,NL,Google
38.0,mobile,4433,GE,NA
27.0,mobile,2194,GE,Bing
25.0,mobile,4872,NL,NA
36.0,Windows,2060,NL,NA
30.0,mobile,3334,EN,NA
46.0,mobile,241,GE,NA
50.0,mobile,2270,GE,NA
32.0,Windows,4703,NL,Google
41.0,OSX,70,NL,Bing
25.0,Linux,4153,GE,Bing
42.0,mobile,4241,NL,Google
25.0,mobile,3748,NL,Google
26.0,Windows,2017,GE,NA
18.0,Linux,3348,EN,Google
27.0,mobile,3684,NL,Bing
26.0,mobile,2972,EN,Bing
35.0,OSX,2843,EN,Bing
30.0,Windows,4914,GE,Bing
24.0,Linux,1988,GE,Bing
38.0,OSX,4644,NL,Bing
22.0,OSX,2408,EN,Google
49.0,Windows,4171,GE,NA
27.0,mobile,2224,EN,Bing
