Age,Agent,ID,Language,Referer
29.0,Windows,2388,NL,Google
64.0,mobile,1082,NL,Bing
34.0,mobile,805,EN,NA
21.0,mobile,1635,GE,Google
39.0,mobile,4722,NL,Google
57.0,mobile,1927,GE,Google
39.0,Linux,3105,GE,NA
38.0,mobile,1482,EN,Google
34.0,Windows,2133,GE,NA
28.0,mobile,2771,EN,Bing
31.0,mobile,3892,GE,NA
34.0,OSX,1890,EN,Google
50.0,mobile,3680,NL,Google
48.0,OSX,2726,NL,NA
32.0,Linux,99,NL,NA
30.0,Windows,31,NL,Google
33.0,mobile,3667,GE,NA
41.0,mobile,4727,NL,Google
37.0,mobile,1390,GE,Bing
31.0,Linux,3776,GE,Bing
38.0,mobile,1459,EN,Bing
29.0,mobile,2235,GE,Bing
34.0,mobile,2423,EN,Google
34.0,Linux,205,EN,NA
32.0,Linux,3116,EN,NA
40.0,mobile,4743,EN,Google
39.0,Linux,36,NL,Google
32.0,Windows,4078,GE,NA
32.0,Windows,1509,EN,Google
26.0,mobile,3628,EN,NA
31.0,mobile,2744,NL,NA
37.0,mobile,581,NL,Bing
36.0,Windows,403,NL,Google
37.0,mobile,4969,EN,Bing
36.0,mobile,2013,GE,Google
33.0,mobile,3444,GE,NA
37.0,OSX,1841,EN,Google
29.0,mobile,3469,GE,Bing
32.0,mobile,3882,EN,Bing
24.0,Windows,3959,EN,Google
28.0,mobile,712,NL,Bing
33.0,mobile,346,NL,NA
37.0,OSX,2984,EN,Google
24.0,OSX,3032,EN,NA
35.0,Linux,3401,EN,Google
43.0,mobile,1608,EN,NA
24.0,Linux,2221,GE,NA
38.0,mobile,4159,NL,NA
27.0,Linux,786,EN,NA
31.0,Windows,1705,EN,NA
31.0,Linux,3366,EN,Google
25.0,mobile,2230,GE,Google
31.0,Linux,1526,NL,NA
34.0,OSX,582,NL,NA
48.0,Windows,3530,NL,Google
51.0,Windows,4434,GE,Google
22.0,OSX,4837,EN,Google
22.0,mobile,4451,GE,Google
53.0,OSX,4464,GE,NA
28.0,mobile,422,GE,Google
49.0,mobile,14,EN,Google
55.0,mobile,3090,GE,NA
37.0,mobile,904,GE,NA
28.0,OSX,1182,GE,NA
37.0,OSX,3930,EN,Bing
25.0,mobile,4723,EN,Google
29.0,Linux,4679,NL,Google
28.0,OSX,3757,EN,Bing
29.0,mobile,703,EN,NA
29.0,Windows,3377,GE,Bing
28.0,mobile,3519,GE,Google
34.0,Linux,2183,GE,Bing
39.0,mobile,4461,EN,Google
29.0,mobile,4426,NL,Bing
27.0,mobile,1823,GE,NA
30.0,mobile,760,GE,Bing
35.0,Linux,4506,GE,NA
34.0,mobile,2423,EN,Bing
32.0,mobile,3868,GE,Bing
32.0,OSX,1291,GE,NA
28.0,mobile,2395,EN,NA
41.0,mobile,856,GE,Bing
32.0,mobile,1677,GE,Google
27.0,OSX,3040,NL,Google
50.0,mobile,3765,EN,NA
36.0,mobile,4811,EN,Bing
25.0,Linux,2028,GE,Bing
24.0,Windows,4851,EN,Google
42.0,Linux,4324,EN,NA
38.0,Windows,3207,GE,Google
45.0,mobile,719,GE,Bing
68.0,mobile,1106,EN,NA
33.0,mobile,1832,EN,NA
36.0,OSX,1585,EN,Google
35.0,Linux,321,NL,Bing
28.0,mobile,75,NL,Bing
29.0,mobile,3433,NL,Bing
26.0,mobile,2354,GE,NA
24.0,Windows,3452,EN,Google
24.0,mobile,3678,GE,Google
23.0,OSX,3380,NL,NA
35.0,Windows,3949,NL,Google
32.0,Windows,441,GE,NA
35.0,mobile,4674,GE,Google
32.0,OSX,3413,NL,Bing
36.0,mobile,460,EN,NA
48.0,mobile,4682,GE,NA
27.0,mobile,3515,NL,Bing
25.0,mobile,2521,GE,Bing
31.0,Linux,4471,EN,Google
33.0,mobile,2363,GE,Bing
25.0,OSX,1639,GE,NA
23.0,Linux,4064,GE,Bing
33.0,Windows,3798,EN,NA
31.0,mobile,163,EN,Google
25.0,mobile,493,GE,Google
31.0,Windows,737,NL,NA
48.0,Linux,4682,EN,Google
24.0,OSX,1611,EN,Google
29.0,Linux,2602,EN,Google
38.0,mobile,309,NL,NA
33.0,mobile,4954,NL,Google
32.0,OSX,248,NL,Bing
45.0,Windows,2102,NL,NA
37.0,mobile,2081,NL,Bing
37.0,Linux,788,EN,Google
31.0,OSX,1903,EN,Bing
18.0,Windows,3464,GE,Bing
34.0,mobile,4630,NL,NA
41.0,Linux,4923,NL,Bing
29.0,mobile,3897,EN,Bing
41.0,Windows,2737,NL,NA
26.0,Windows,2232,GE,NA
41.0,mobile,1512,EN,Bing
23.0,OSX,300,NL,Google
36.0,Windows,3107,NL,Google
32.0,Linux,549,NL,Bing
56.0,mobile,3922,EN,NA
29.0,mobile,2307,GE,NA
35.0,Windows,3526,EN,NA
30.0,Linux,1054,NL,NA
36.0,mobile,2462,GE,NA
29.0,mobile,4778,EN,NA
21.0,Linux,189,NL,Google
28.0,OSX,1137,EN,Google
43.0,mobile,3974,GE,NA
23.0,mobile,1682,EN,Bing
49.0,Windows,2672,NL,Bing
50.0,OSX,1959,GE,NA
28.0,mobile,1013,GE,Bing
56.0,mobile,3946,EN,Google
32.0,mobile,3739,GE,Google
29.0,mobile,3469,GE,Google
25.0,Windows,493,NL,Google
28.0,mobile,4105,EN,Bing
37.0,mobile,2458,GE,NA
30.0,Windows,1394,NL,Google
35.0,mobile,19,EN,Google
40.0,Linux,2857,NL,Google
29.0,Windows,3392,GE,Bing
33.0,mobile,4629,NL,NA
29.0,Windows,2192,EN,Google
51.0,Linux,4776,EN,Google
45.0,mobile,4011,EN,Google
46.0,OSX,3942,NL,Google
31.0,OSX,1989,EN,NA
31.0,mobile,3006,GE,Bing
27.0,Linux,4133,NL,Google
46.0,Linux,2126,NL,Bing
41.0,Linux,1112,NL,Bing
29.0,Linux,4719,GE,Bing
31.0,mobile,751,EN,Google
32.0,Linux,3726,NL,Google
31.0,Linux,3317,EN,Google
33.0,Windows,1160,EN,Google
39.0,OSX,3740,GE,Google
43.0,OSX,3846,GE,Bing
27.0,OSX,2465,NL,Google
30.0,mobile,2842,NL,Bing
25.0,Linux,1690,EN,NA
39.0,mobile,2067,GE,Bing
47.0,mobile,2505,GE,Bing
38.0,Linux,3621,EN,NA
21.0,Windows,100,NL,Google
24.0,Windows,3387,GE,Bing
29.0,Windows,3769,EN,Bing
59.0,mobile,1943,EN,Google
26.0,OSX,974,GE,NA
45.0,Linux,4992,GE,Google
32.0,mobile,152,NL,Bing
25.0,mobile,2976,NL,Google
20.0,Linux,2231,EN,Bing
41.0,Windows,4305,NL,Google
27.0,mobile,1877,GE,Google
36.0,mobile,2035,EN,NA
30.0,mobile,4868,GE,Bing
25.0,Linux,3772,EN,NA
26.0,mobile,4911,EN,Google
36.0,mobile,1418,NL,Bing
34.0,mobile,1607,EN,Google
23.0,OSX,4962,GE,NA
33.0,OSX,4813,NL,Bing
41.0,mobile,4347,GE,Google
27.0,Linux,948,GE,NA
20.0,Linux,3806,NL,Bing
40.0,mobile,3791,GE,Bing
40.0,mobile,1768,GE,Bing
39.0,OSX,652,GE,Google
33.0,Windows,2259,EN,Bing
56.0,mobile,3646,NL,NA
33.0,OSX,4299,NL,Bing
33.0,Linux,1498,GE,Bing
40.0,mobile,274,EN,Bing
27.0,mobile,180,EN,NA
46.0,mobile,3275,NL,Google
32.0,mobile,3510,GE,NA
27.0,Linux,4833,GE,Bing
32.0,Windows,2992,GE,Google
27.0,mobile,4321,NL,Bing
40.0,OSX,2535,GE,Google
26.0,mobile,2232,EN,NA
25.0,OSX,2201,NL,Bing
45.0,mobile,4252,NL,Bing
48.0,mobile,1354,NL,Google
40.0,mobile,2401,NL,Bing
57.0,Linux,1927,GE,Google
21.0,mobile,2997,GE,Bing
23.0,mobile,2874,NL,Google
32.0,Linux,4724,NL,NA
21.0,mobile,4122,GE,Google
33.0,Windows,537,EN,Google
44.0,mobile,3394,EN,Bing
47.0,Windows,2182,GE,NA
35.0,mobile,4935,NL,Google
25.0,mobile,3491,GE,NA
24.0,OSX,3382,EN,Bing
42.0,OSX,236,EN,NA
41.0,mobile,3744,EN,Google
25.0,Linux,476,GE,Bing
31.0,mobile,2772,NL,Google
31.0,OSX,4863,NL,Bing
27.0,Linux,1229,NL,Google
26.0,OSX,1619,NL,Google
31.0,Linux,3731,GE,Bing
50.0,OSX,2321,GE,NA
39.0,Windows,2052,NL,Bing
32.0,mobile,4605,NL,Bing
36.0,Linux,4418,NL,Bing
36.0,Windows,3426,GE,Google
28.0,mobile,1323,NL,Google
41.0,Linux,4727,NL,NA
40.0,mobile,541,NL,NA
39.0,mobile,3066,EN,Google
36.0,mobile,2695,EN,Google
35.0,mobile,284,EN,Bing
44.0,mobile,4307,EN,Google
48.0,mobile,4741,EN,Google
35.0,OSX,4773,NL,Bing
31.0,mobile,2377,NL,Google
39.0,Linux,1207,NL,NA
73.0,OSX,515,NL,Bing
29.0,Linux,3651,EN,Google
35.0,mobile,2601,GE,NA
27.0,Windows,4384,EN,NA
24.0,OSX,434,GE,Bing
29.0,mobile,3433,NL,Bing
50.0,mobile,3870,NL,Google
28.0,Linux,3819,EN,Google
30.0,OSX,1860,NL,Bing
60.0,mobile,2359,NL,Bing
37.0,Linux,2331,GE,NA
41.0,mobile,910,GE,Bing
34.0,mobile,2255,NL,Google
32.0,mobile,3673,NL,NA
35.0,Linux,1538,NL,Google
35.0,mobile,4077,EN,NA
32.0,Windows,4536,EN,Google
29.0,mobile,3238,EN,NA
37.0,Windows,878,EN,Google
38.0,OSX,1459,GE,NA
18.0,mobile,1701,GE,Bing
32.0,OSX,1671,EN,Google
30.0,mobile,3976,GE,Bing
22.0,mobile,4075,EN,NA
38.0,Windows,3357,GE,NA
32.0,mobile,1365,GE,NA
36.0,mobile,4129,EN,Google
47.0,mobile,2223,NL,NA
38.0,mobile,3251,EN,Bing
45.0,mobile,1900,EN,NA
31.0,Linux,2630,EN,Bing
28.0,mobile,2277,NL,Bing
28.0,mobile,1205,NL,Google
43.0,OSX,2287,EN,NA
36.0,OSX,1650,NL,Bing
33.0,mobile,1747,GE,Google
31.0,Linux,3480,NL,NA
31.0,Linux,3731,EN,Bing
27.0,Windows,4023,GE,Bing
31.0,mobile,2471,NL,Google
27.0,mobile,4384,EN,Google
43.0,mobile,2419,EN,Bing
26.0,mobile,2545,NL,Bing
41.0,mobile,4343,EN,Bing
42.0,mobile,1237,GE,NA
34.0,mobile,4161,NL,Google
37.0,Linux,788,NL,Google
23.0,mobile,381,NL,Bing
48.0,mobile,1969,NL,Bing
33.0,mobile,1263,EN,Google
30.0,Linux,1369,GE,Bing
29.0,mobile,2567,NL,Bing
29.0,Windows,3180,NL,Bing
35.0,OSX,1939,GE,Google
35.0,mobile,778,NL,NA
34.0,mobile,3681,GE,Google
30.0,mobile,2652,GE,Google
24.0,OSX,2493,EN,Bing
44.0,OSX,4584,EN,Bing
49.0,Windows,2797,EN,Google
34.0,mobile,4795,GE,NA
29.0,mobile,4996,NL,Bing
33.0,OSX,4864,GE,Bing
30.0,Windows,3354,EN,Google
27.0,mobile,564,NL,NA
23.0,mobile,200,GE,Google
21.0,mobile,3453,EN,Bing
28.0,mobile,2190,GE,Google
48.0,mobile,3364,GE,Google
38.0,mobile,1310,GE,Bing
34.0,mobile,2183,NL,Bing
38.0,OSX,516,EN,NA
36.0,mobile,1117,NL,NA
25.0,mobile,1335,NL,NA
49.0,mobile,639,NL,Google
30.0,mobile,4753,EN,NA
27.0,mobile,2297,GE,NA
24.0,OSX,4588,GE,Bing
33.0,mobile,836,GE,Bing
51.0,Windows,1667,GE,Google
41.0,Linux,1575,NL,Google
30.0,OSX,2,EN,NA
33.0,mobile,3918,EN,Google
47.0,mobile,3110,EN,Bing
32.0,mobile,772,EN,Bing
24.0,mobile,3387,EN,Bing
54.0,Windows,2096,NL,Google
46.0,mobile,1673,NL,Google
29.0,mobile,3829,EN,Bing
22.0,mobile,1062,GE,Bing
37.0,mobile,2837,GE,NA
28.0,Linux,761,NL,NA
25.0,Linux,2958,NL,NA
42.0,mobile,3007,EN,Bing
31.0,mobile,4687,EN,Bing
36.0,Linux,3347,GE,Bing
37.0,OSX,3605,EN,NA
31.0,Linux,3731,GE,NA
25.0,Linux,351,GE,Bing
32.0,mobile,3993,GE,NA
53.0,Windows,1379,EN,NA
28.0,Linux,384,EN,NA
35.0,mobile,2979,EN,Bing
23.0,mobile,1822,GE,Bing
24.0,Linux,4472,EN,Google
24.0,mobile,3894,NL,Google
30.0,OSX,3815,NL,NA
35.0,mobile,1554,EN,NA
48.0,Linux,4802,NL,Bing
30.0,mobile,933,EN,NA
30.0,OSX,4378,GE,Bing
31.0,OSX,1708,NL,NA
34.0,Windows,3913,GE,Google
24.0,Linux,2156,GE,Google
41.0,Linux,4645,GE,Google
26.0,mobile,3200,NL,NA
23.0,Linux,3762,EN,Bing
60.0,mobile,3625,NL,Google
32.0,Windows,2606,NL,Google
29.0,Linux,1133,GE,NA
51.0,mobile,4850,EN,Google
26.0,mobile,4955,EN,Bing
39.0,mobile,797,NL,Bing
51.0,OSX,759,GE,NA
28.0,Linux,3477,EN,Bing
20.0,Windows,1324,GE,NA
40.0,Linux,1212,GE,Google
23.0,OSX,4342,NL,Bing
22.0,mobile,2666,NL,Bing
24.0,OSX,2493,GE,Bing
28.0,OSX,3617,NL,Bing
37.0,OSX,4482,EN,NA
36.0,Windows,4502,NL,Google
27.0,mobile,435,EN,Google
21.0,mobile,801,GE,Google
37.0,mobile,4423,GE,Google
41.0,OSX,3374,NL,NA
53.0,mobile,1379,NL,Bing
29.0,Windows,3113,NL,NA
38.0,OSX,3814,NL,NA
41.0,mobile,4658,GE,Bing
21.0,mobile,4726,GE,Google
29.0,Windows,556,EN,Google
33.0,OSX,4520,GE,Bing
38.0,Windows,4633,EN,Google
23.0,mobile,4989,EN,Google
37.0,mobile,1696,NL,NA
44.0,mobile,3343,EN,Bing
20.0,Linux,2417,NL,NA
36.0,Linux,4998,EN,Bing
26.0,OSX,1339,NL,Bing
56.0,OSX,3646,GE,NA
47.0,mobile,2399,GE,Google
22.0,mobile,1731,EN,NA
38.0,mobile,293,GE,NA
24.0,Linux,1634,EN,Google
36.0,Linux,3197,NL,Google
34.0,mobile,2157,NL,Google
34.0,Linux,4490,GE,Google
33.0,mobile,37,NL,Bing
32.0,mobile,1857,GE,Google
37.0,mobile,3499,NL,Bing
46.0,mobile,2607,NL,Google
19.0,mobile,1030,EN,NA
28.0,Linux,1909,GE,Google
28.0,Windows,3754,EN,NA
44.0,Linux,2376,NL,NA
40.0,mobile,2535,GE,Google
25.0,mobile,4414,NL,Bing
25.0,mobile,4392,GE,Google
32.0,Windows,2973,NL,Bing
38.0,mobile,2634,EN,Google
21.0,Windows,3453,GE,Bing
28.0,mobile,3887,EN,Google
34.0,Windows,1773,GE,Google
25.0,mobile,1639,GE,NA
32.0,Linux,1595,EN,NA
24.0,Linux,2122,EN,NA
28.0,Windows,2143,NL,Bing
26.0,Windows,1370,EN,NA
28.0,mobile,3477,EN,NA
31.0,OSX,4863,GE,NA
29.0,mobile,1151,GE,Google
28.0,mobile,3801,NL,Google
27.0,mobile,382,NL,NA
23.0,Linux,4379,EN,Bing
35.0,mobile,3254,EN,Google
17.0,mobile,224,NL,NA
32.0,Linux,2310,NL,Bing
28.0,Linux,2583,NL,NA
30.0,Linux,1241,NL,NA
27.0,mobile,2985,EN,NA
46.0,mobile,1531,NL,NA
24.0,Linux,2461,EN,NA
28.0,mobile,985,GE,NA
25.0,OSX,2116,NL,Google
29.0,mobile,1752,GE,Bing
30.0,mobile,500,GE,NA
23.0,mobile,1682,EN,NA
34.0,Linux,810,GE,NA
24.0,mobile,2895,GE,NA
28.0,mobile,1496,EN,Bing
20.0,mobile,479,EN,NA
32.0,mobile,4724,NL,Google
44.0,mobile,3343,NL,Bing
35.0,OSX,1954,EN,Bing
31.0,mobile,1787,NL,Google
30.0,mobile,1054,EN,NA
48.0,mobile,345,EN,Bing
34.0,mobile,2316,NL,NA
30.0,mobile,2322,EN,Google
39.0,OSX,2109,NL,Bing
25.0,OSX,1428,NL,Google
27.0,mobile,2891,NL,NA
27.0,mobile,1866,NL,Bing
22.0,Windows,715,NL,Google
23.0,mobile,4230,EN,Google
37.0,OSX,3285,EN,NA
20.0,mobile,1104,EN,Bing
32.0,mobile,3726,EN,NA
45.0,mobile,4004,EN,Bing
26.0,Windows,2675,NL,Google
33.0,mobile,3502,NL,Bing
20.0,Windows,665,NL,NA
25.0,Linux,3523,GE,Bing
44.0,mobile,2290,EN,NA
31.0,mobile,874,EN,Google
21.0,Linux,3831,GE,Bing
32.0,Windows,1914,EN,Bing
38.0,OSX,814,GE,Google
25.0,mobile,2173,EN,Bing
25.0,OSX,2201,GE,Bing
27.0,Windows,4821,GE,Bing
32.0,mobile,4373,EN,Bing
43.0,mobile,1654,GE,Google
28.0,mobile,4897,EN,Bing
43.0,OSX,2419,EN,NA
57.0,OSX,2689,GE,Bing
30.0,Windows,1709,EN,NA
44.0,Windows,1720,NL,NA
31.0,mobile,3480,EN,Bing
25.0,mobile,2201,GE,Bing
53.0,mobile,4151,EN,Bing
33.0,mobile,185,NL,NA
37.0,OSX,4145,NL,Bing
26.0,Windows,3156,EN,Google
43.0,Windows,1555,EN,NA
32.0,Linux,3033,NL,NA
48.0,mobile,4802,GE,NA
29.0,Windows,3180,NL,NA
39.0,mobile,1761,EN,Google
41.0,mobile,2361,NL,Bing
34.0,Linux,2423,EN,Bing
36.0,Windows,2759,NL,Google
34.0,mobile,96,GE,Bing
46.0,mobile,3344,NL,Bing
40.0,Windows,2746,EN,Google
31.0,mobile,163,EN,Google
36.0,Windows,1412,NL,Bing
49.0,OSX,994,EN,Bing
32.0,Linux,3195,NL,NA
38.0,OSX,2469,GE,Google
32.0,OSX,367,NL,NA
37.0,Windows,3112,NL,Bing
55.0,mobile,3268,EN,Bing
36.0,mobile,4195,EN,Bing
36.0,mobile,4255,GE,Bing
50.0,Windows,3694,EN,Bing
26.0,Windows,4910,NL,Bing
44.0,mobile,3393,GE,Google
36.0,mobile,988,NL,Bing
47.0,mobile,4601,NL,Bing
27.0,mobile,425,GE,Bing
36.0,OSX,3256,NL,Google
36.0,mobile,3237,NL,NA
30.0,Linux,4862,EN,Google
41.0,Linux,835,NL,Bing
28.0,Linux,4027,EN,NA
26.0,OSX,608,NL,Bing
40.0,Windows,2975,NL,Google
24.0,OSX,1458,GE,Bing
29.0,Windows,3377,GE,Google
31.0,Linux,121,GE,NA
39.0,mobile,36,NL,Google
31.0,mobile,1797,EN,NA
44.0,mobile,3539,NL,Bing
20.0,mobile,2961,GE,Bing
34.0,mobile,2701,NL,NA
52.0,OSX,2108,NL,NA
46.0,mobile,241,EN,Google
39.0,mobile,2741,EN,Bing
30.0,mobile,1461,NL,Bing
39.0,mobile,4079,GE,Google
29.0,mobile,4861,GE,Google
23.0,mobile,4314,NL,NA
20.0,mobile,3169,EN,Bing
32.0,mobile,2378,NL,Bing
40.0,mobile,3306,EN,Bing
24.0,mobile,2146,GE,Bing
33.0,mobile,502,EN,NA
34.0,OSX,931,NL,Bing
32.0,Windows,1383,EN,NA
32.0,mobile,4234,EN,NA
31.0,mobile,3596,EN,Bing
37.0,mobile,3283,EN,Bing
31.0,mobile,1708,NL,NA
28.0,mobile,4690,EN,Bing
34.0,mobile,3687,NL,Google
39.0,mobile,2491,EN,Google
32.0,mobile,2967,EN,NA
38.0,OSX,2947,NL,Google
31.0,mobile,3120,NL,NA
36.0,Windows,1845,EN,Google
31.0,mobile,3480,NL,NA
49.0,mobile,1216,EN,Google
62.0,OSX,802,EN,NA
52.0,mobile,2934,NL,Bing
36.0,OSX,3094,GE,Bing
44.0,Windows,2358,NL,NA
54.0,OSX,3249,GE,NA
35.0,OSX,3015,EN,Google
35.0,OSX,4009,GE,NA
33.0,Windows,2381,NL,NA
46.0,mobile,1814,EN,Google
48.0,OSX,4965,GE,Google
24.0,mobile,434,GE,Bing
31.0,mobile,4770,NL,Bing
49.0,mobile,3832,EN,Google
48.0,OSX,4140,GE,NA
26.0,mobile,2345,NL,Bing
34.0,mobile,4449,EN,Bing
35.0,Windows,3820,GE,Google
32.0,OSX,888,EN,Bing
49.0,Linux,2846,NL,Google
30.0,mobile,3333,EN,NA
48.0,Windows,188,EN,NA
25.0,OSX,4708,NL,NA
32.0,OSX,1871,EN,NA
57.0,Linux,1617,GE,Google
52.0,Linux,4839,NL,Bing
20.0,mobile,4432,GE,NA
22.0,mobile,1936,GE,NA
27.0,mobile,3666,EN,Google
34.0,OSX,2616,EN,Google
44.0,Windows,199,GE,Bing
33.0,mobile,2713,NL,Bing
28.0,mobile,510,NL,NA
28.0,OSX,1926,EN,Google
23.0,mobile,640,NL,NA
25.0,mobile,404,GE,Google
31.0,mobile,749,NL,NA
37.0,mobile,1597,NL,NA
28.0,Windows,2999,NL,NA
25.0,Windows,4261,GE,Bing
28.0,mobile,1275,EN,Google
53.0,mobile,4142,NL,Bing
30.0,Linux,4949,EN,NA
31.0,Linux,1490,NL,Google
27.0,OSX,2473,GE,Google
32.0,Windows,1769,GE,Google
22.0,Linux,1089,EN,Google
19.0,mobile,4068,EN,Bing
25.0,Linux,1766,GE,Google
32.0,mobile,2913,NL,Google
31.0,OSX,4576,GE,Bing
30.0,mobile,4339,GE,Bing
21.0,mobile,1806,GE,Google
26.0,OSX,1339,NL,Google
29.0,Windows,2360,GE,Bing
26.0,Windows,3937,GE,NA
21.0,mobile,318,NL,Google
34.0,Windows,470,GE,Bing
35.0,OSX,947,GE,Bing
23.0,OSX,4314,NL,NA
39.0,mobile,1384,NL,Google
44.0,mobile,172,EN,Bing
28.0,mobile,3617,GE,Bing
35.0,mobile,173,NL,Bing
48.0,mobile,2082,GE,NA
24.0,Linux,167,GE,NA
38.0,mobile,3665,GE,Google
27.0,mobile,1732,NL,Google
50.0,mobile,638,GE,Bing
26.0,mobile,2800,GE,NA
24.0,Windows,923,EN,Google
35.0,Linux,567,NL,Bing
20.0,Windows,732,NL,Google
44.0,mobile,472,GE,NA
37.0,Linux,1231,GE,Google
46.0,mobile,2390,GE,NA
34.0,OSX,4611,EN,NA
56.0,mobile,3946,GE,Bing
31.0,OSX,3872,EN,Google
28.0,mobile,202,NL,Bing
41.0,mobile,3265,NL,NA
34.0,mobile,4449,GE,Bing
37.0,Linux,2125,GE,NA
28.0,Windows,3121,EN,NA
27.0,mobile,2891,GE,NA
29.0,OSX,3578,GE,Bing
29.0,Linux,4747,NL,Bing
43.0,OSX,4436,EN,Google
29.0,mobile,2388,EN,Bing
37.0,OSX,2782,EN,Bing
29.0,mobile,2795,NL,Bing
33.0,Linux,3667,EN,NA
30.0,Linux,2177,GE,NA
45.0,Linux,4036,EN,Google
31.0,Linux,791,GE,Bing
48.0,mobile,177,GE,Bing
