Age,Agent,ID,Language,Referer
20.0,Windows,3562,NL,Bing
43.0,mobile,1658,GE,Bing
24.0,mobile,545,EN,
45.0,mobile,1196,NL,
25.0,mobile,656,NL,Bing
25.0,Linux,404,GE,Google
29.0,Linux,3349,EN,Bing
21.0,mobile,3255,NL,
39.0,Windows,529,NL,
36.0,OSX,1953,GE,
29.0,Windows,702,NL,Google
31.0,OSX,3546,NL,
41.0,Windows,2554,EN,Bing
30.0,Linux,2914,GE,Bing
28.0,mobile,1287,NL,Google
27.0,Linux,4498,NL,Google
35.0,mobile,19,EN,Bing
49.0,Windows,3832,GE,Bing
37.0,mobile,3297,GE,Google
29.0,OSX,2795,GE,Bing
23.0,Windows,315,NL,Google
38.0,mobile,3399,EN,Google
46.0,Linux,1085,NL,Google
34.0,mobile,16,GE,
25.0,mobile,1932,EN,Google
40.0,Windows,1454,NL,Bing
50.0,mobile,3233,EN,
37.0,Linux,1808,GE,Google
35.0,OSX,3972,GE,
61.0,OSX,3276,GE,
33.0,mobile,170,GE,Bing
30.0,mobile,4233,GE,Google
41.0,Windows,3744,EN,
28.0,mobile,3757,EN,Google
44.0,mobile,1163,GE,Google
29.0,OSX,3718,GE,Bing
25.0,mobile,3704,NL,
49.0,mobile,4750,NL,Bing
52.0,Windows,3,GE,
41.0,OSX,4356,EN,
38.0,mobile,3668,EN,Google
29.0,OSX,3718,GE,Bing
40.0,mobile,4963,GE,
30.0,mobile,2158,GE,Bing
36.0,mobile,2013,GE,Google
57.0,Linux,4667,GE,
37.0,mobile,4271,EN,
22.0,mobile,1568,GE,
21.0,mobile,1789,NL,Bing
31.0,mobile,2212,NL,Bing
28.0,mobile,2928,NL,
31.0,mobile,2744,GE,
49.0,Windows,4631,NL,
28.0,mobile,3449,EN,Google
31.0,mobile,3892,EN,
29.0,mobile,3026,NL,Google
37.0,Linux,3223,NL,Bing
28.0,OSX,3801,NL,Bing
21.0,Windows,4438,EN,
34.0,mobile,2677,EN,
35.0,mobile,26,NL,Bing
36.0,OSX,363,GE,
46.0,Linux,889,GE,
29.0,Windows,1494,NL,Bing
34.0,mobile,2137,GE,
38.0,mobile,1213,GE,
19.0,mobile,475,NL,Bing
23.0,OSX,2445,GE,Bing
26.0,mobile,3293,EN,
35.0,mobile,3698,GE,Google
30.0,mobile,2540,GE,
29.0,Linux,4479,GE,Google
30.0,Linux,1727,EN,
27.0,Linux,1230,NL,Bing
49.0,Windows,3618,EN,Bing
25.0,Linux,1364,EN,Google
34.0,Linux,2412,GE,Google
26.0,mobile,3799,NL,Google
49.0,Linux,4825,NL,Bing
33.0,mobile,3165,GE,Google
29.0,mobile,2272,GE,Google
26.0,OSX,320,EN,
61.0,Windows,675,EN,
33.0,Windows,3001,EN,Google
31.0,Linux,2008,GE,Bing
45.0,mobile,1196,GE,
26.0,mobile,3883,NL,Bing
26.0,OSX,4493,EN,Google
45.0,mobile,3719,EN,Bing
35.0,mobile,4886,NL,Google
33.0,Linux,2525,NL,Bing
25.0,mobile,4587,GE,Bing
31.0,mobile,1135,EN,Google
47.0,Linux,3039,GE,Google
32.0,mobile,3837,GE,Google
21.0,mobile,1923,EN,Google
32.0,OSX,214,EN,Bing
30.0,mobile,1860,EN,Google
42.0,mobile,4266,EN,
34.0,Linux,3935,EN,
31.0,mobile,4386,NL,Bing
33.0,mobile,792,EN,Bing
30.0,mobile,3610,EN,
22.0,mobile,4798,NL,
35.0,Windows,2730,NL,
47.0,mobile,3893,GE,Bing
43.0,mobile,3931,NL,
68.0,OSX,1106,EN,
32.0,OSX,214,EN,Bing
36.0,OSX,2690,EN,Bing
46.0,Linux,3222,GE,Google
27.0,mobile,2278,GE,Google
36.0,mobile,1046,NL,
30.0,mobile,2652,GE,Google
54.0,Linux,3781,NL,Google
27.0,Linux,4091,EN,
37.0,OSX,463,EN,Bing
24.0,OSX,1458,GE,Bing
34.0,OSX,4611,NL,Google
33.0,mobile,3020,GE,Google
29.0,mobile,3433,NL,
31.0,mobile,33,GE,Bing
34.0,mobile,3345,EN,Bing
37.0,mobile,878,EN,Google
36.0,Linux,2195,EN,
43.0,mobile,3368,NL,Bing
23.0,mobile,4515,NL,Bing
33.0,mobile,2219,NL,Google
29.0,OSX,1542,EN,
25.0,Linux,3128,EN,Bing
23.0,mobile,1511,EN,Google
32.0,OSX,4088,GE,Google
35.0,mobile,4383,GE,
45.0,OSX,4592,GE,Bing
30.0,OSX,3730,EN,Bing
24.0,mobile,3967,NL,Google
43.0,Linux,860,NL,
45.0,mobile,2217,NL,Google
34.0,mobile,3088,EN,Bing
50.0,mobile,1767,EN,Google
32.0,mobile,2459,EN,Google
38.0,OSX,46,NL,
40.0,mobile,4814,GE,Bing
34.0,mobile,4960,GE,Bing
41.0,mobile,3511,GE,Google
32.0,Windows,3095,EN,Google
22.0,Windows,4228,GE,Bing
44.0,mobile,67,EN,
32.0,OSX,3510,GE,
44.0,Linux,2736,NL,
71.0,OSX,2234,GE,Google
57.0,mobile,3573,NL,Google
45.0,OSX,4592,NL,Bing
27.0,mobile,1031,GE,Bing
29.0,mobile,1540,NL,
24.0,Windows,2971,NL,Bing
30.0,Windows,2683,GE,
33.0,mobile,539,GE,Bing
29.0,mobile,2280,NL,Bing
33.0,Linux,261,GE,Google
36.0,mobile,1626,NL,Bing
40.0,mobile,1021,NL,Google
22.0,OSX,1915,EN,
29.0,mobile,446,EN,Google
21.0,Windows,4785,EN,Bing
38.0,mobile,2930,NL,
36.0,mobile,3658,NL,Bing
27.0,mobile,328,EN,Bing
27.0,Windows,2194,EN,Bing
28.0,Windows,3299,EN,Bing
62.0,Windows,4553,GE,Bing
24.0,Linux,4827,NL,Bing
38.0,Linux,4887,EN,Bing
29.0,mobile,2117,EN,
41.0,mobile,4632,NL,Google
38.0,mobile,4717,GE,Bing
35.0,Windows,1373,NL,Bing
37.0,OSX,98,GE,Google
41.0,Linux,1172,EN,
30.0,Linux,937,GE,
32.0,mobile,4457,EN,
34.0,OSX,3552,NL,Bing
37.0,Windows,1997,GE,
57.0,mobile,488,NL,Google
40.0,mobile,2197,GE,Bing
54.0,mobile,3781,NL,Google
22.0,Windows,4387,EN,
28.0,Linux,1330,GE,
25.0,Linux,1161,NL,
40.0,mobile,4538,EN,Google
29.0,Windows,2725,GE,Google
45.0,mobile,1079,NL,Bing
26.0,OSX,4493,EN,Google
35.0,Linux,3277,NL,Google
36.0,Windows,3102,GE,Google
28.0,mobile,4082,NL,Bing
23.0,Linux,3780,GE,Google
27.0,Windows,4223,NL,
27.0,Windows,4829,GE,Bing
35.0,mobile,25,EN,Google
26.0,OSX,3355,GE,Google
47.0,mobile,4131,NL,
36.0,Windows,2586,NL,Bing
38.0,Linux,3151,NL,Google
45.0,OSX,2945,GE,
39.0,Linux,3100,EN,Bing
42.0,mobile,2983,EN,
22.0,mobile,4893,GE,Bing
60.0,OSX,1811,NL,
50.0,Linux,1545,NL,
29.0,mobile,3143,GE,Bing
51.0,OSX,3057,EN,Bing
37.0,mobile,3091,NL,
29.0,OSX,2198,NL,
35.0,OSX,2777,GE,
29.0,mobile,799,NL,Google
37.0,Linux,3309,GE,Google
21.0,mobile,1935,NL,Google
27.0,OSX,4660,NL,Google
46.0,mobile,241,GE,
34.0,mobile,998,EN,Google
36.0,mobile,4222,EN,
42.0,mobile,4734,NL,Google
41.0,mobile,3252,EN,Bing
32.0,mobile,3365,EN,Google
30.0,OSX,3815,NL,Google
24.0,mobile,575,EN,Bing
33.0,OSX,185,EN,Google
32.0,Linux,552,NL,Bing
45.0,OSX,3003,NL,
39.0,mobile,392,GE,Google
34.0,mobile,3362,GE,Bing
39.0,OSX,4130,NL,
38.0,mobile,1858,NL,Bing
27.0,mobile,3461,GE,Google
28.0,mobile,2753,GE,Bing
20.0,mobile,340,EN,Bing
32.0,mobile,2511,NL,Google
24.0,Linux,1634,NL,
36.0,mobile,3445,NL,Google
35.0,mobile,4935,NL,Google
40.0,mobile,3052,EN,Google
26.0,OSX,56,EN,Google
49.0,Windows,4631,EN,
26.0,mobile,2017,GE,Bing
35.0,Windows,4693,GE,Bing
32.0,Windows,2824,GE,
31.0,mobile,4982,GE,Bing
48.0,mobile,3269,NL,Bing
27.0,mobile,2836,NL,Bing
26.0,mobile,2288,NL,Bing
34.0,OSX,3552,GE,Bing
37.0,mobile,2265,NL,Bing
40.0,mobile,4930,NL,Bing
31.0,mobile,859,NL,Google
26.0,mobile,1742,NL,Google
46.0,OSX,1162,NL,
23.0,Windows,1826,GE,
39.0,OSX,1491,EN,Google
23.0,OSX,3149,NL,Google
44.0,mobile,2708,EN,Google
44.0,mobile,1180,NL,Bing
28.0,mobile,4970,NL,
30.0,Windows,29,EN,
38.0,mobile,4190,GE,Google
29.0,mobile,1816,EN,
28.0,mobile,625,EN,Google
25.0,Linux,2654,GE,
31.0,Windows,1955,GE,Google
30.0,mobile,1154,EN,
38.0,Linux,3621,NL,Bing
29.0,OSX,3077,GE,
37.0,Windows,756,EN,Bing
32.0,mobile,2565,EN,
42.0,Linux,3007,EN,
18.0,Linux,1880,NL,Bing
32.0,OSX,1424,NL,Bing
46.0,Linux,2191,GE,Bing
20.0,Linux,714,NL,Google
33.0,mobile,1957,EN,Google
31.0,OSX,245,GE,
46.0,mobile,4639,EN,Google
33.0,Linux,4405,NL,Bing
42.0,Linux,2697,NL,Google
45.0,OSX,1660,EN,
42.0,mobile,4099,GE,Google
46.0,OSX,1673,NL,Google
41.0,mobile,4305,EN,Google
32.0,OSX,2692,GE,Google
31.0,Windows,754,EN,Google
49.0,mobile,1198,NL,Bing
35.0,mobile,173,NL,Google
33.0,OSX,2275,EN,Bing
38.0,mobile,3615,EN,Google
45.0,Linux,2855,EN,Bing
45.0,Linux,3175,GE,
19.0,mobile,4889,GE,Google
43.0,OSX,4436,EN,Google
19.0,OSX,2584,GE,Google
20.0,mobile,732,GE,Google
45.0,mobile,3175,GE,
34.0,Linux,2566,NL,Bing
35.0,Windows,4466,GE,Google
33.0,mobile,1360,NL,
45.0,mobile,4600,NL,Bing
24.0,mobile,2339,GE,
43.0,Windows,4781,GE,Bing
34.0,mobile,3682,EN,Google
30.0,mobile,3196,NL,
21.0,mobile,189,EN,Google
34.0,Linux,2040,NL,
28.0,Linux,2325,GE,Google
27.0,OSX,4898,GE,Bing
46.0,OSX,1266,EN,
41.0,Windows,4411,GE,Bing
36.0,OSX,4891,NL,Google
27.0,mobile,3860,EN,Bing
26.0,mobile,2559,GE,
29.0,mobile,4747,NL,
26.0,OSX,3807,GE,Bing
30.0,mobile,3786,GE,
23.0,mobile,1130,EN,Bing
71.0,Linux,3571,NL,
31.0,OSX,4325,GE,Bing
37.0,Windows,4242,GE,
34.0,mobile,805,EN,
30.0,Linux,3188,GE,Bing
26.0,OSX,2558,GE,Bing
35.0,mobile,1868,NL,Google
32.0,Linux,2967,NL,
26.0,mobile,646,EN,Bing
30.0,Linux,4146,NL,
32.0,mobile,3825,NL,Google
29.0,Linux,1462,NL,Google
47.0,mobile,1225,GE,Bing
25.0,Linux,1484,GE,Google
26.0,mobile,2159,NL,Google
21.0,mobile,1923,EN,Google
31.0,mobile,1228,NL,Bing
46.0,mobile,3248,NL,Bing
32.0,mobile,1993,GE,Google
39.0,Windows,4950,EN,Google
48.0,OSX,3463,GE,Google
36.0,mobile,4749,EN,Bing
33.0,Windows,1776,NL,Bing
37.0,mobile,3309,NL,Bing
22.0,mobile,987,NL,Bing
35.0,Linux,1604,NL,
28.0,mobile,763,EN,Google
28.0,mobile,95,NL,Bing
30.0,Linux,1060,NL,Bing
43.0,Windows,1244,EN,
24.0,mobile,2770,EN,Google
29.0,Linux,1462,NL,
48.0,Linux,3455,NL,Bing
27.0,Windows,4223,EN,
34.0,Linux,1760,EN,
40.0,mobile,1145,NL,Google
43.0,mobile,4239,NL,Google
28.0,Windows,2910,NL,
35.0,mobile,1027,NL,Bing
36.0,mobile,1965,NL,Bing
37.0,OSX,1432,EN,
45.0,mobile,1265,EN,
48.0,mobile,263,GE,Google
39.0,mobile,1715,EN,Bing
33.0,Linux,3341,NL,
26.0,mobile,528,EN,Google
35.0,OSX,4779,EN,
31.0,Windows,3006,GE,Bing
30.0,mobile,3657,GE,Bing
28.0,OSX,4390,EN,
34.0,mobile,3022,NL,Bing
38.0,OSX,2203,NL,Google
18.0,Windows,1701,GE,
40.0,Windows,4104,EN,
38.0,Linux,4887,EN,Bing
33.0,mobile,4906,NL,Google
39.0,mobile,583,EN,Bing
26.0,OSX,3800,GE,Google
48.0,mobile,1039,GE,Bing
33.0,OSX,3243,GE,Bing
33.0,mobile,2865,NL,
22.0,OSX,4837,EN,Google
23.0,mobile,1892,NL,Google
32.0,Windows,1994,GE,Bing
27.0,Windows,3164,GE,Google
30.0,OSX,1047,EN,Google
31.0,Windows,2136,EN,
26.0,mobile,4350,GE,Bing
40.0,mobile,1469,EN,
50.0,Windows,3694,EN,Bing
30.0,OSX,3290,EN,Bing
31.0,mobile,3273,EN,Bing
28.0,mobile,3819,NL,Google
60.0,Linux,2359,EN,Bing
34.0,OSX,2316,NL,Google
32.0,Windows,4243,NL,
27.0,mobile,3594,EN,Bing
28.0,OSX,804,GE,
30.0,Windows,1544,NL,Google
24.0,Linux,3284,EN,Bing
43.0,Linux,3244,NL,Google
30.0,Linux,4281,EN,
31.0,OSX,3872,NL,Google
32.0,Windows,3853,GE,Bing
35.0,mobile,3712,GE,Google
25.0,Windows,3217,EN,Google
27.0,mobile,4478,GE,
41.0,mobile,622,EN,Bing
51.0,mobile,4731,EN,Google
40.0,OSX,2088,GE,Google
31.0,mobile,1787,NL,
29.0,OSX,4797,GE,
26.0,Windows,3156,GE,Google
33.0,Windows,3027,GE,Google
22.0,OSX,2090,GE,Google
29.0,mobile,4602,EN,Google
24.0,Windows,330,NL,Google
34.0,OSX,3929,NL,Google
36.0,OSX,2993,NL,
56.0,Windows,1017,GE,
27.0,Linux,433,GE,Google
32.0,OSX,3547,EN,Bing
36.0,mobile,522,GE,
26.0,Windows,1370,EN,Google
43.0,Linux,2503,EN,Bing
35.0,Windows,1888,GE,Bing
35.0,mobile,4445,GE,Google
23.0,Windows,1460,NL,Google
40.0,mobile,2954,NL,
30.0,Windows,104,EN,Bing
28.0,mobile,3358,NL,Bing
20.0,Linux,2572,EN,Google
31.0,Windows,1764,EN,
24.0,mobile,3218,NL,Bing
45.0,Linux,4600,NL,Bing
23.0,mobile,1305,GE,Bing
33.0,Windows,2896,NL,Bing
53.0,mobile,1737,GE,Bing
29.0,mobile,591,EN,Bing
29.0,Linux,4916,NL,Google
29.0,OSX,3061,NL,Bing
41.0,OSX,1208,EN,Google
36.0,mobile,696,GE,Google
31.0,mobile,588,EN,Bing
28.0,Windows,40,NL,
35.0,mobile,2362,NL,Google
41.0,OSX,70,NL,
41.0,Linux,1882,GE,Bing
24.0,Windows,834,EN,Bing
29.0,Linux,3469,EN,Google
30.0,OSX,3261,NL,
43.0,Windows,914,GE,Bing
43.0,Windows,1654,NL,Bing
31.0,mobile,2196,NL,Bing
33.0,mobile,1963,EN,Google
35.0,mobile,1554,GE,
33.0,mobile,1790,NL,Bing
